33.6385 	INFO 	Loaded monitor calibration from ['2025_08_21 09:54']
35.3234 	EXP 	Created StudyText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='StudyText', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
35.3725 	EXP 	Created Studyslider = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-1, fillColor=None, flip=False, font='Noto Sans', granularity=0.0, labelColor=None, labelHeight=np.float64(0.05), labelWrapWidth=None, labels=['familiar', 'unfamiliar'], lineColor=None, markerColor=None, name='Studyslider', opacity=None, ori=0.0, pos=array([ 0. , -0.3]), readOnly=False, self=UNKNOWN, size=array([1. , 0.1]), startValue=None, style='rating', styleTweaks=[], ticks=array([1, 2, 3, 4, 5]), units='height', win=Window(...))
35.3731 	EXP 	Created Test_Text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Test_Text', opacity=1, ori=0.0, pos=array([0. , 0.3]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
35.4213 	EXP 	Created submit_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='submit_text', opacity=1, ori=0.0, pos=array([ 0. , -0.3]), rgb=UNKNOWN, text='click to submit', units='height', win=Window(...), wrapWidth=1)
0.0017 	EXP 	Studyslider: autoLog = True
0.0017 	EXP 	Studyslider: styleTweaks = []
0.0017 	EXP 	Studyslider: styleTweaks = []
0.0017 	EXP 	Studyslider: styleTweaks = []
0.0017 	EXP 	Studyslider: styleTweaks = []
0.0017 	EXP 	Studyslider: contrast = 1.0
0.0017 	EXP 	Studyslider: markerPos = None
0.0017 	EXP 	Studyslider: autoLog = True
0.0017 	EXP 	textbox: autoLog = True
0.0061 	EXP 	Imported study_words.xlsx as conditions, 15 conditions, 1 params
0.0064 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'study_word': 'keys', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
0.0150 	EXP 	StudyText: height = np.float64(0.05)
0.0150 	EXP 	StudyText: height = np.float64(0.05)
0.0150 	EXP 	StudyText: height = np.float64(0.05)
0.0150 	EXP 	StudyText: text = 'keys'
0.0150 	EXP 	Studyslider: markerPos = None
0.0150 	EXP 	Studyslider: markerPos = None
0.0150 	EXP 	StudyText: autoDraw = True
0.0150 	EXP 	Studyslider: autoDraw = True
5.9196 	DATA 	Mouse: Left button down, pos=(373,256)
5.9332 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
5.9494 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
5.9662 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
5.9827 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
5.9995 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
6.0163 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
6.0327 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
6.0494 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
6.0661 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
6.0829 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
6.0994 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
6.1160 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
6.1328 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
6.1349 	DATA 	Mouse:  Left button up, pos=(373,256)
6.1493 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
6.1508 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'study_word': 'phone', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
6.1699 	EXP 	StudyText: autoDraw = False
6.1699 	EXP 	Studyslider: autoDraw = False
6.1699 	EXP 	StudyText: height = np.float64(0.05)
6.1699 	EXP 	StudyText: height = np.float64(0.05)
6.1699 	EXP 	StudyText: height = np.float64(0.05)
6.1699 	EXP 	StudyText: text = 'phone'
6.1699 	EXP 	Studyslider: markerPos = None
6.1699 	EXP 	Studyslider: markerPos = None
6.1699 	EXP 	StudyText: autoDraw = True
6.1699 	EXP 	Studyslider: autoDraw = True
9.1345 	DATA 	Mouse: Left button down, pos=(373,256)
9.1493 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
9.1663 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
9.1829 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
9.1992 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
9.2161 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
9.2329 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
9.2493 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
9.2660 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
9.2827 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
9.2993 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
9.3160 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
9.3329 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
9.3493 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
9.3509 	DATA 	Mouse:  Left button up, pos=(373,256)
9.3661 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
9.3679 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'study_word': 'cruise', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
9.3825 	EXP 	StudyText: autoDraw = False
9.3825 	EXP 	Studyslider: autoDraw = False
9.3825 	EXP 	StudyText: height = np.float64(0.05)
9.3825 	EXP 	StudyText: height = np.float64(0.05)
9.3825 	EXP 	StudyText: height = np.float64(0.05)
9.3825 	EXP 	StudyText: text = 'cruise'
9.3825 	EXP 	Studyslider: markerPos = None
9.3825 	EXP 	Studyslider: markerPos = None
9.3825 	EXP 	StudyText: autoDraw = True
9.3825 	EXP 	Studyslider: autoDraw = True
11.5174 	DATA 	Mouse: Left button down, pos=(373,256)
11.5327 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
11.5493 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
11.5661 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
11.5828 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
11.5991 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
11.6160 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
11.6335 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
11.6489 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
11.6661 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
11.6827 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
11.6993 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
11.7156 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
11.7329 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
11.7428 	DATA 	Mouse:  Left button up, pos=(373,256)
11.7492 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
11.7658 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
11.7672 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'study_word': 'board', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
11.7827 	EXP 	StudyText: autoDraw = False
11.7827 	EXP 	Studyslider: autoDraw = False
11.7827 	EXP 	StudyText: height = np.float64(0.05)
11.7827 	EXP 	StudyText: height = np.float64(0.05)
11.7827 	EXP 	StudyText: height = np.float64(0.05)
11.7827 	EXP 	StudyText: text = 'board'
11.7827 	EXP 	Studyslider: markerPos = None
11.7827 	EXP 	Studyslider: markerPos = None
11.7827 	EXP 	StudyText: autoDraw = True
11.7827 	EXP 	Studyslider: autoDraw = True
13.1736 	DATA 	Mouse: Left button down, pos=(373,256)
13.1992 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
13.2159 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
13.2325 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
13.2489 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
13.2656 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
13.2825 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
13.2993 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
13.3161 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
13.3327 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
13.3494 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
13.3661 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
13.3827 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
13.3928 	DATA 	Mouse:  Left button up, pos=(373,256)
13.3991 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
13.4162 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
13.4174 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'study_word': 'cushion', 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
13.4323 	EXP 	StudyText: autoDraw = False
13.4323 	EXP 	Studyslider: autoDraw = False
13.4323 	EXP 	StudyText: height = np.float64(0.05)
13.4323 	EXP 	StudyText: height = np.float64(0.05)
13.4323 	EXP 	StudyText: height = np.float64(0.05)
13.4323 	EXP 	StudyText: text = 'cushion'
13.4323 	EXP 	Studyslider: markerPos = None
13.4323 	EXP 	Studyslider: markerPos = None
13.4323 	EXP 	StudyText: autoDraw = True
13.4323 	EXP 	Studyslider: autoDraw = True
14.8843 	DATA 	Mouse: Left button down, pos=(373,256)
14.8991 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
14.9160 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
14.9327 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
14.9490 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
14.9661 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
14.9826 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
14.9990 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
15.0160 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
15.0328 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
15.0494 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
15.0660 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
15.0826 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
15.0993 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
15.1087 	DATA 	Mouse:  Left button up, pos=(373,256)
15.1160 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
15.1329 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
15.1345 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'study_word': 'pastry', 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
15.1492 	EXP 	StudyText: autoDraw = False
15.1492 	EXP 	Studyslider: autoDraw = False
15.1492 	EXP 	StudyText: height = np.float64(0.05)
15.1492 	EXP 	StudyText: height = np.float64(0.05)
15.1492 	EXP 	StudyText: height = np.float64(0.05)
15.1492 	EXP 	StudyText: text = 'pastry'
15.1492 	EXP 	Studyslider: markerPos = None
15.1492 	EXP 	Studyslider: markerPos = None
15.1492 	EXP 	StudyText: autoDraw = True
15.1492 	EXP 	Studyslider: autoDraw = True
16.8189 	DATA 	Mouse: Left button down, pos=(373,256)
16.8326 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
16.8495 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
16.8661 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
16.8827 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
16.8992 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
16.9162 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
16.9326 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
16.9494 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
16.9658 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
16.9827 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
16.9992 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
17.0160 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
17.0326 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
17.0426 	DATA 	Mouse:  Left button up, pos=(373,256)
17.0491 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
17.0658 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
17.0673 	EXP 	New trial (rep=0, index=6): <Trial 6 (6 in rep 0) data={'study_word': 'laptop', 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 0}>
17.0823 	EXP 	StudyText: autoDraw = False
17.0823 	EXP 	Studyslider: autoDraw = False
17.0823 	EXP 	StudyText: height = np.float64(0.05)
17.0823 	EXP 	StudyText: height = np.float64(0.05)
17.0823 	EXP 	StudyText: height = np.float64(0.05)
17.0823 	EXP 	StudyText: text = 'laptop'
17.0823 	EXP 	Studyslider: markerPos = None
17.0823 	EXP 	Studyslider: markerPos = None
17.0823 	EXP 	StudyText: autoDraw = True
17.0823 	EXP 	Studyslider: autoDraw = True
18.4344 	DATA 	Mouse: Left button down, pos=(373,256)
18.4491 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
18.4660 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
18.4825 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
18.4994 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
18.5158 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
18.5327 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
18.5491 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
18.5661 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
18.5826 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
18.5993 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
18.6161 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
18.6328 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
18.6492 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
18.6591 	DATA 	Mouse:  Left button up, pos=(373,256)
18.6658 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
18.6825 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
18.6843 	EXP 	New trial (rep=0, index=7): <Trial 7 (7 in rep 0) data={'study_word': 'poster', 'thisN': 7, 'thisTrialN': 7, 'thisRepN': 0}>
18.6990 	EXP 	StudyText: autoDraw = False
18.6990 	EXP 	Studyslider: autoDraw = False
18.6990 	EXP 	StudyText: height = np.float64(0.05)
18.6990 	EXP 	StudyText: height = np.float64(0.05)
18.6990 	EXP 	StudyText: height = np.float64(0.05)
18.6990 	EXP 	StudyText: text = 'poster'
18.6990 	EXP 	Studyslider: markerPos = None
18.6990 	EXP 	Studyslider: markerPos = None
18.6990 	EXP 	StudyText: autoDraw = True
18.6990 	EXP 	Studyslider: autoDraw = True
20.2506 	DATA 	Mouse: Left button down, pos=(373,256)
20.2660 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
20.2828 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
20.2991 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
20.3160 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
20.3327 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
20.3492 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
20.3659 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
20.3827 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
20.3991 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
20.4160 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
20.4329 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
20.4494 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
20.4659 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
20.4682 	DATA 	Mouse:  Left button up, pos=(373,256)
20.4826 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
20.4846 	EXP 	New trial (rep=0, index=8): <Trial 8 (8 in rep 0) data={'study_word': 'police', 'thisN': 8, 'thisTrialN': 8, 'thisRepN': 0}>
20.4992 	EXP 	StudyText: autoDraw = False
20.4992 	EXP 	Studyslider: autoDraw = False
20.4992 	EXP 	StudyText: height = np.float64(0.05)
20.4992 	EXP 	StudyText: height = np.float64(0.05)
20.4992 	EXP 	StudyText: height = np.float64(0.05)
20.4992 	EXP 	StudyText: text = 'police'
20.4992 	EXP 	Studyslider: markerPos = None
20.4992 	EXP 	Studyslider: markerPos = None
20.4992 	EXP 	StudyText: autoDraw = True
20.4992 	EXP 	Studyslider: autoDraw = True
21.9178 	DATA 	Mouse: Left button down, pos=(373,256)
21.9326 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
21.9491 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
21.9660 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
21.9827 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
21.9991 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
22.0158 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
22.0325 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
22.0492 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
22.0658 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
22.0828 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
22.0991 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
22.1160 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
22.1328 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
22.1418 	DATA 	Mouse:  Left button up, pos=(373,256)
22.1493 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
22.1660 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
22.1674 	EXP 	New trial (rep=0, index=9): <Trial 9 (9 in rep 0) data={'study_word': 't-shirt', 'thisN': 9, 'thisTrialN': 9, 'thisRepN': 0}>
22.1826 	EXP 	StudyText: autoDraw = False
22.1826 	EXP 	Studyslider: autoDraw = False
22.1826 	EXP 	StudyText: height = np.float64(0.05)
22.1826 	EXP 	StudyText: height = np.float64(0.05)
22.1826 	EXP 	StudyText: height = np.float64(0.05)
22.1826 	EXP 	StudyText: text = 't-shirt'
22.1826 	EXP 	Studyslider: markerPos = None
22.1826 	EXP 	Studyslider: markerPos = None
22.1826 	EXP 	StudyText: autoDraw = True
22.1826 	EXP 	Studyslider: autoDraw = True
23.5011 	DATA 	Mouse: Left button down, pos=(373,256)
23.5162 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
23.5327 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
23.5492 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
23.5660 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
23.5827 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
23.5989 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
23.6160 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
23.6326 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
23.6489 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
23.6658 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
23.6825 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
23.6992 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
23.7161 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
23.7189 	DATA 	Mouse:  Left button up, pos=(373,256)
23.7329 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
23.7344 	EXP 	New trial (rep=0, index=10): <Trial 10 (10 in rep 0) data={'study_word': 'marble', 'thisN': 10, 'thisTrialN': 10, 'thisRepN': 0}>
23.7491 	EXP 	StudyText: autoDraw = False
23.7491 	EXP 	Studyslider: autoDraw = False
23.7491 	EXP 	StudyText: height = np.float64(0.05)
23.7491 	EXP 	StudyText: height = np.float64(0.05)
23.7491 	EXP 	StudyText: height = np.float64(0.05)
23.7491 	EXP 	StudyText: text = 'marble'
23.7491 	EXP 	Studyslider: markerPos = None
23.7491 	EXP 	Studyslider: markerPos = None
23.7491 	EXP 	StudyText: autoDraw = True
23.7491 	EXP 	Studyslider: autoDraw = True
25.4005 	DATA 	Mouse: Left button down, pos=(373,256)
25.4158 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
25.4327 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
25.4494 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
25.4660 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
25.4825 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
25.4989 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
25.5157 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
25.5323 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
25.5493 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
25.5661 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
25.5822 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
25.5990 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
25.6156 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
25.6324 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
25.6346 	DATA 	Mouse:  Left button up, pos=(373,256)
25.6493 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
25.6510 	EXP 	New trial (rep=0, index=11): <Trial 11 (11 in rep 0) data={'study_word': 'chart', 'thisN': 11, 'thisTrialN': 11, 'thisRepN': 0}>
25.6659 	EXP 	StudyText: autoDraw = False
25.6659 	EXP 	Studyslider: autoDraw = False
25.6659 	EXP 	StudyText: height = np.float64(0.05)
25.6659 	EXP 	StudyText: height = np.float64(0.05)
25.6659 	EXP 	StudyText: height = np.float64(0.05)
25.6659 	EXP 	StudyText: text = 'chart'
25.6659 	EXP 	Studyslider: markerPos = None
25.6659 	EXP 	Studyslider: markerPos = None
25.6659 	EXP 	StudyText: autoDraw = True
25.6659 	EXP 	Studyslider: autoDraw = True
26.9339 	DATA 	Mouse: Left button down, pos=(373,256)
26.9487 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
26.9659 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
26.9827 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
26.9989 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
27.0158 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
27.0324 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
27.0489 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
27.0656 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
27.0825 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
27.0989 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
27.1157 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
27.1327 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
27.1493 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
27.1522 	DATA 	Mouse:  Left button up, pos=(373,256)
27.1660 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
27.1673 	EXP 	New trial (rep=0, index=12): <Trial 12 (12 in rep 0) data={'study_word': 'case', 'thisN': 12, 'thisTrialN': 12, 'thisRepN': 0}>
27.1825 	EXP 	StudyText: autoDraw = False
27.1825 	EXP 	Studyslider: autoDraw = False
27.1825 	EXP 	StudyText: height = np.float64(0.05)
27.1825 	EXP 	StudyText: height = np.float64(0.05)
27.1825 	EXP 	StudyText: height = np.float64(0.05)
27.1825 	EXP 	StudyText: text = 'case'
27.1825 	EXP 	Studyslider: markerPos = None
27.1825 	EXP 	Studyslider: markerPos = None
27.1825 	EXP 	StudyText: autoDraw = True
27.1825 	EXP 	Studyslider: autoDraw = True
28.5513 	DATA 	Mouse: Left button down, pos=(373,256)
28.5657 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
28.5825 	EXP 	Studyslider: markerPos = np.float64(1.0433333333333332)
