3.0823 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'study_word': 'case', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
3.0978 	EXP 	StudyText: autoDraw = False
3.0978 	EXP 	Studyslider: autoDraw = False
3.0978 	EXP 	StudyText: height = np.float64(0.05)
3.0978 	EXP 	StudyText: height = np.float64(0.05)
3.0978 	EXP 	StudyText: height = np.float64(0.05)
3.0978 	EXP 	StudyText: text = 'case'
3.0978 	EXP 	Studyslider: markerPos = None
3.0978 	EXP 	Studyslider: markerPos = None
3.0978 	EXP 	StudyText: autoDraw = True
3.0978 	EXP 	Studyslider: autoDraw = True
3.7322 	DATA 	Mouse: Left button down, pos=(357,248)
3.7479 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
3.7642 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
3.8346 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
3.8415 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
3.8487 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
3.8642 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
3.8810 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
3.8976 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
3.9141 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
3.9310 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
3.9477 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
3.9494 	DATA 	Mouse:  Left button up, pos=(357,248)
3.9643 	EXP 	Studyslider: markerPos = np.int64(1)
3.9657 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'study_word': 'board', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
3.9810 	EXP 	StudyText: autoDraw = False
3.9810 	EXP 	Studyslider: autoDraw = False
3.9810 	EXP 	StudyText: height = np.float64(0.05)
3.9810 	EXP 	StudyText: height = np.float64(0.05)
3.9810 	EXP 	StudyText: height = np.float64(0.05)
3.9810 	EXP 	StudyText: text = 'board'
3.9810 	EXP 	Studyslider: markerPos = None
3.9810 	EXP 	Studyslider: markerPos = None
3.9810 	EXP 	StudyText: autoDraw = True
3.9810 	EXP 	Studyslider: autoDraw = True
4.6007 	DATA 	Mouse: Left button down, pos=(357,248)
4.6142 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
4.6312 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
4.6477 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
4.6643 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
4.6810 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
4.6977 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
4.7141 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
4.7311 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
4.7479 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
4.7641 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
4.7809 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
4.7979 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
4.8144 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
4.8179 	DATA 	Mouse:  Left button up, pos=(357,248)
4.8313 	EXP 	Studyslider: markerPos = np.int64(1)
4.8329 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'study_word': 'poster', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
4.8476 	EXP 	StudyText: autoDraw = False
4.8476 	EXP 	Studyslider: autoDraw = False
4.8476 	EXP 	StudyText: height = np.float64(0.05)
4.8476 	EXP 	StudyText: height = np.float64(0.05)
4.8476 	EXP 	StudyText: height = np.float64(0.05)
4.8476 	EXP 	StudyText: text = 'poster'
4.8476 	EXP 	Studyslider: markerPos = None
4.8476 	EXP 	Studyslider: markerPos = None
4.8476 	EXP 	StudyText: autoDraw = True
4.8476 	EXP 	Studyslider: autoDraw = True
5.4839 	DATA 	Mouse: Left button down, pos=(357,248)
5.4975 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
5.5143 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
5.5309 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
5.5474 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
5.5643 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
5.5809 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
5.5976 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
5.6142 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
5.6310 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
5.6474 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
5.6639 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
5.6807 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
5.6979 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
5.7001 	DATA 	Mouse:  Left button up, pos=(357,248)
5.7142 	EXP 	Studyslider: markerPos = np.int64(1)
