5.5306 	INFO 	Loaded monitor calibration from ['2025_08_21 09:54']
0.0218 	EXP 	StudyText: height = np.float64(0.05)
0.0218 	EXP 	StudyText: height = np.float64(0.05)
0.0218 	EXP 	StudyText: text = 'cushion'
0.0218 	EXP 	Studyslider: markerPos = None
0.0218 	EXP 	Studyslider: markerPos = None
0.0218 	EXP 	StudyText: autoDraw = True
0.0218 	EXP 	Studyslider: autoDraw = True
3.3638 	DATA 	Mouse: Left button down, pos=(360,238)
3.3895 	EXP 	Studyslider: markerPos = np.float64(1.0)
3.4063 	EXP 	Studyslider: markerPos = np.float64(1.0)
3.4231 	EXP 	Studyslider: markerPos = np.float64(1.0)
3.4395 	EXP 	Studyslider: markerPos = np.float64(1.0)
3.4565 	EXP 	Studyslider: markerPos = np.float64(1.0)
3.4730 	EXP 	Studyslider: markerPos = np.float64(1.0)
3.4897 	EXP 	Studyslider: markerPos = np.float64(1.0)
3.5065 	EXP 	Studyslider: markerPos = np.float64(1.0)
3.5232 	EXP 	Studyslider: markerPos = np.float64(1.0)
3.5396 	EXP 	Studyslider: markerPos = np.float64(1.0)
3.5565 	EXP 	Studyslider: markerPos = np.float64(1.0)
3.5731 	EXP 	Studyslider: markerPos = np.float64(1.0)
3.5895 	EXP 	Studyslider: markerPos = np.float64(1.0)
3.5921 	DATA 	Mouse:  Left button up, pos=(360,238)
3.6065 	EXP 	Studyslider: markerPos = np.float64(1.0)
3.6079 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'study_word': 'chart', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
3.6279 	EXP 	StudyText: autoDraw = False
3.6279 	EXP 	Studyslider: autoDraw = False
3.6279 	EXP 	StudyText: height = np.float64(0.05)
3.6279 	EXP 	StudyText: height = np.float64(0.05)
3.6279 	EXP 	StudyText: height = np.float64(0.05)
3.6279 	EXP 	StudyText: text = 'chart'
3.6279 	EXP 	Studyslider: markerPos = None
3.6279 	EXP 	Studyslider: markerPos = None
3.6279 	EXP 	StudyText: autoDraw = True
3.6279 	EXP 	Studyslider: autoDraw = True
4.5804 	DATA 	Mouse: Left button down, pos=(360,238)
4.6062 	EXP 	Studyslider: markerPos = np.float64(1.0)
4.6228 	EXP 	Studyslider: markerPos = np.float64(1.0)
4.6396 	EXP 	Studyslider: markerPos = np.float64(1.0)
4.6564 	EXP 	Studyslider: markerPos = np.float64(1.0)
4.6729 	EXP 	Studyslider: markerPos = np.float64(1.0)
4.6896 	EXP 	Studyslider: markerPos = np.float64(1.0)
4.7063 	EXP 	Studyslider: markerPos = np.float64(1.0)
4.7228 	EXP 	Studyslider: markerPos = np.float64(1.0)
4.7397 	EXP 	Studyslider: markerPos = np.float64(1.0)
4.7564 	EXP 	Studyslider: markerPos = np.float64(1.0)
4.7732 	EXP 	Studyslider: markerPos = np.float64(1.0)
4.7895 	EXP 	Studyslider: markerPos = np.float64(1.0)
4.8065 	EXP 	Studyslider: markerPos = np.float64(1.0)
4.8084 	DATA 	Mouse:  Left button up, pos=(360,238)
4.8229 	EXP 	Studyslider: markerPos = np.float64(1.0)
4.8243 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'study_word': 'keys', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
4.8425 	EXP 	StudyText: autoDraw = False
4.8425 	EXP 	Studyslider: autoDraw = False
4.8425 	EXP 	StudyText: height = np.float64(0.05)
4.8425 	EXP 	StudyText: height = np.float64(0.05)
4.8425 	EXP 	StudyText: height = np.float64(0.05)
4.8425 	EXP 	StudyText: text = 'keys'
4.8425 	EXP 	Studyslider: markerPos = None
4.8425 	EXP 	Studyslider: markerPos = None
4.8425 	EXP 	StudyText: autoDraw = True
4.8425 	EXP 	Studyslider: autoDraw = True
5.8247 	DATA 	Mouse: Left button down, pos=(360,238)
5.8399 	EXP 	Studyslider: markerPos = np.float64(1.0)
5.8563 	EXP 	Studyslider: markerPos = np.float64(1.0)
5.8728 	EXP 	Studyslider: markerPos = np.float64(1.0)
5.8899 	EXP 	Studyslider: markerPos = np.float64(1.0)
5.9066 	EXP 	Studyslider: markerPos = np.float64(1.0)
5.9230 	EXP 	Studyslider: markerPos = np.float64(1.0)
5.9397 	EXP 	Studyslider: markerPos = np.float64(1.0)
5.9564 	EXP 	Studyslider: markerPos = np.float64(1.0)
5.9726 	EXP 	Studyslider: markerPos = np.float64(1.0)
5.9895 	EXP 	Studyslider: markerPos = np.float64(1.0)
6.0065 	EXP 	Studyslider: markerPos = np.float64(1.0)
6.0227 	EXP 	Studyslider: markerPos = np.float64(1.0)
6.0397 	EXP 	Studyslider: markerPos = np.float64(1.0)
6.0498 	DATA 	Mouse:  Left button up, pos=(360,238)
6.0565 	EXP 	Studyslider: markerPos = np.float64(1.0)
6.0727 	EXP 	Studyslider: markerPos = np.float64(1.0)
6.0740 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'study_word': 'mouse', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
6.0897 	EXP 	StudyText: autoDraw = False
6.0897 	EXP 	Studyslider: autoDraw = False
6.0897 	EXP 	StudyText: height = np.float64(0.05)
6.0897 	EXP 	StudyText: height = np.float64(0.05)
6.0897 	EXP 	StudyText: height = np.float64(0.05)
6.0897 	EXP 	StudyText: text = 'mouse'
6.0897 	EXP 	Studyslider: markerPos = None
6.0897 	EXP 	Studyslider: markerPos = None
6.0897 	EXP 	StudyText: autoDraw = True
6.0897 	EXP 	Studyslider: autoDraw = True
7.3148 	DATA 	Mouse: Left button down, pos=(360,238)
7.3397 	EXP 	Studyslider: markerPos = np.float64(1.0)
7.3560 	EXP 	Studyslider: markerPos = np.float64(1.0)
7.3730 	EXP 	Studyslider: markerPos = np.float64(1.0)
7.3897 	EXP 	Studyslider: markerPos = np.float64(1.0)
7.4064 	EXP 	Studyslider: markerPos = np.float64(1.0)
7.4229 	EXP 	Studyslider: markerPos = np.float64(1.0)
7.4395 	EXP 	Studyslider: markerPos = np.float64(1.0)
7.4567 	EXP 	Studyslider: markerPos = np.float64(1.0)
7.4726 	EXP 	Studyslider: markerPos = np.float64(1.0)
7.4894 	EXP 	Studyslider: markerPos = np.float64(1.0)
7.5061 	EXP 	Studyslider: markerPos = np.float64(1.0)
7.5228 	EXP 	Studyslider: markerPos = np.float64(1.0)
7.5398 	EXP 	Studyslider: markerPos = np.float64(1.0)
7.5421 	DATA 	Mouse:  Left button up, pos=(360,238)
7.5564 	EXP 	Studyslider: markerPos = np.float64(1.0)
7.5576 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'study_word': 'police', 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
7.5736 	EXP 	StudyText: autoDraw = False
7.5736 	EXP 	Studyslider: autoDraw = False
7.5736 	EXP 	StudyText: height = np.float64(0.05)
7.5736 	EXP 	StudyText: height = np.float64(0.05)
7.5736 	EXP 	StudyText: height = np.float64(0.05)
7.5736 	EXP 	StudyText: text = 'police'
7.5736 	EXP 	Studyslider: markerPos = None
7.5736 	EXP 	Studyslider: markerPos = None
7.5736 	EXP 	StudyText: autoDraw = True
7.5736 	EXP 	Studyslider: autoDraw = True
8.9511 	DATA 	Mouse: Left button down, pos=(360,238)
8.9729 	EXP 	Studyslider: markerPos = np.float64(1.0)
8.9898 	EXP 	Studyslider: markerPos = np.float64(1.0)
9.0065 	EXP 	Studyslider: markerPos = np.float64(1.0)
9.0228 	EXP 	Studyslider: markerPos = np.float64(1.0)
9.0394 	EXP 	Studyslider: markerPos = np.float64(1.0)
9.0563 	EXP 	Studyslider: markerPos = np.float64(1.0)
9.0727 	EXP 	Studyslider: markerPos = np.float64(1.0)
9.0894 	EXP 	Studyslider: markerPos = np.float64(1.0)
9.1061 	EXP 	Studyslider: markerPos = np.float64(1.0)
9.1229 	EXP 	Studyslider: markerPos = np.float64(1.0)
9.1392 	EXP 	Studyslider: markerPos = np.float64(1.0)
9.1561 	EXP 	Studyslider: markerPos = np.float64(1.0)
9.1726 	EXP 	Studyslider: markerPos = np.float64(1.0)
9.1743 	DATA 	Mouse:  Left button up, pos=(360,238)
9.1894 	EXP 	Studyslider: markerPos = np.float64(1.0)
9.1903 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'study_word': 'case', 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
9.2060 	EXP 	StudyText: autoDraw = False
9.2060 	EXP 	Studyslider: autoDraw = False
9.2060 	EXP 	StudyText: height = np.float64(0.05)
9.2060 	EXP 	StudyText: height = np.float64(0.05)
9.2060 	EXP 	StudyText: height = np.float64(0.05)
9.2060 	EXP 	StudyText: text = 'case'
9.2060 	EXP 	Studyslider: markerPos = None
9.2060 	EXP 	Studyslider: markerPos = None
9.2060 	EXP 	StudyText: autoDraw = True
9.2060 	EXP 	Studyslider: autoDraw = True
10.2748 	DATA 	Mouse: Left button down, pos=(360,238)
10.2897 	EXP 	Studyslider: markerPos = np.float64(1.0)
10.3061 	EXP 	Studyslider: markerPos = np.float64(1.0)
10.3228 	EXP 	Studyslider: markerPos = np.float64(1.0)
10.3396 	EXP 	Studyslider: markerPos = np.float64(1.0)
10.3561 	EXP 	Studyslider: markerPos = np.float64(1.0)
10.3727 	EXP 	Studyslider: markerPos = np.float64(1.0)
10.3895 	EXP 	Studyslider: markerPos = np.float64(1.0)
10.4062 	EXP 	Studyslider: markerPos = np.float64(1.0)
10.4224 	EXP 	Studyslider: markerPos = np.float64(1.0)
10.4397 	EXP 	Studyslider: markerPos = np.float64(1.0)
10.4567 	EXP 	Studyslider: markerPos = np.float64(1.0)
10.4728 	EXP 	Studyslider: markerPos = np.float64(1.0)
10.4896 	EXP 	Studyslider: markerPos = np.float64(1.0)
10.4988 	DATA 	Mouse:  Left button up, pos=(360,238)
10.5063 	EXP 	Studyslider: markerPos = np.float64(1.0)
10.5229 	EXP 	Studyslider: markerPos = np.float64(1.0)
10.5245 	EXP 	New trial (rep=0, index=6): <Trial 6 (6 in rep 0) data={'study_word': 'board', 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 0}>
10.5397 	EXP 	StudyText: autoDraw = False
10.5397 	EXP 	Studyslider: autoDraw = False
10.5397 	EXP 	StudyText: height = np.float64(0.05)
10.5397 	EXP 	StudyText: height = np.float64(0.05)
10.5397 	EXP 	StudyText: height = np.float64(0.05)
10.5397 	EXP 	StudyText: text = 'board'
10.5397 	EXP 	Studyslider: markerPos = None
10.5397 	EXP 	Studyslider: markerPos = None
10.5397 	EXP 	StudyText: autoDraw = True
10.5397 	EXP 	Studyslider: autoDraw = True
11.7577 	DATA 	Mouse: Left button down, pos=(360,238)
11.7731 	EXP 	Studyslider: markerPos = np.float64(1.0)
11.7896 	EXP 	Studyslider: markerPos = np.float64(1.0)
11.8061 	EXP 	Studyslider: markerPos = np.float64(1.0)
11.8230 	EXP 	Studyslider: markerPos = np.float64(1.0)
11.8397 	EXP 	Studyslider: markerPos = np.float64(1.0)
11.8561 	EXP 	Studyslider: markerPos = np.float64(1.0)
11.8727 	EXP 	Studyslider: markerPos = np.float64(1.0)
11.8895 	EXP 	Studyslider: markerPos = np.float64(1.0)
11.9062 	EXP 	Studyslider: markerPos = np.float64(1.0)
11.9224 	EXP 	Studyslider: markerPos = np.float64(1.0)
11.9396 	EXP 	Studyslider: markerPos = np.float64(1.0)
11.9561 	EXP 	Studyslider: markerPos = np.float64(1.0)
11.9729 	EXP 	Studyslider: markerPos = np.float64(1.0)
11.9893 	EXP 	Studyslider: markerPos = np.float64(1.0)
11.9918 	DATA 	Mouse:  Left button up, pos=(360,238)
12.0061 	EXP 	Studyslider: markerPos = np.float64(1.0)
12.0078 	EXP 	New trial (rep=0, index=7): <Trial 7 (7 in rep 0) data={'study_word': 'pastry', 'thisN': 7, 'thisTrialN': 7, 'thisRepN': 0}>
12.0228 	EXP 	StudyText: autoDraw = False
12.0228 	EXP 	Studyslider: autoDraw = False
12.0228 	EXP 	StudyText: height = np.float64(0.05)
12.0228 	EXP 	StudyText: height = np.float64(0.05)
12.0228 	EXP 	StudyText: height = np.float64(0.05)
12.0228 	EXP 	StudyText: text = 'pastry'
12.0228 	EXP 	Studyslider: markerPos = None
12.0228 	EXP 	Studyslider: markerPos = None
12.0228 	EXP 	StudyText: autoDraw = True
12.0228 	EXP 	Studyslider: autoDraw = True
13.4411 	DATA 	Mouse: Left button down, pos=(360,238)
13.4561 	EXP 	Studyslider: markerPos = np.float64(1.0)
13.4729 	EXP 	Studyslider: markerPos = np.float64(1.0)
13.4894 	EXP 	Studyslider: markerPos = np.float64(1.0)
13.5066 	EXP 	Studyslider: markerPos = np.float64(1.0)
13.5231 	EXP 	Studyslider: markerPos = np.float64(1.0)
13.5397 	EXP 	Studyslider: markerPos = np.float64(1.0)
13.5565 	EXP 	Studyslider: markerPos = np.float64(1.0)
13.5730 	EXP 	Studyslider: markerPos = np.float64(1.0)
13.5896 	EXP 	Studyslider: markerPos = np.float64(1.0)
13.6063 	EXP 	Studyslider: markerPos = np.float64(1.0)
13.6227 	EXP 	Studyslider: markerPos = np.float64(1.0)
13.6395 	EXP 	Studyslider: markerPos = np.float64(1.0)
13.6562 	EXP 	Studyslider: markerPos = np.float64(1.0)
13.6583 	DATA 	Mouse:  Left button up, pos=(360,238)
13.6726 	EXP 	Studyslider: markerPos = np.float64(1.0)
13.6739 	EXP 	New trial (rep=0, index=8): <Trial 8 (8 in rep 0) data={'study_word': 'marble', 'thisN': 8, 'thisTrialN': 8, 'thisRepN': 0}>
13.6895 	EXP 	StudyText: autoDraw = False
13.6895 	EXP 	Studyslider: autoDraw = False
13.6895 	EXP 	StudyText: height = np.float64(0.05)
13.6895 	EXP 	StudyText: height = np.float64(0.05)
13.6895 	EXP 	StudyText: height = np.float64(0.05)
13.6895 	EXP 	StudyText: text = 'marble'
13.6895 	EXP 	Studyslider: markerPos = None
13.6895 	EXP 	Studyslider: markerPos = None
13.6895 	EXP 	StudyText: autoDraw = True
13.6895 	EXP 	Studyslider: autoDraw = True
14.3950 	DATA 	Mouse: Left button down, pos=(360,238)
14.4230 	EXP 	Studyslider: markerPos = np.float64(1.0)
14.4391 	EXP 	Studyslider: markerPos = np.float64(1.0)
14.4561 	EXP 	Studyslider: markerPos = np.float64(1.0)
14.4728 	EXP 	Studyslider: markerPos = np.float64(1.0)
14.4893 	EXP 	Studyslider: markerPos = np.float64(1.0)
14.5058 	EXP 	Studyslider: markerPos = np.float64(1.0)
14.5225 	EXP 	Studyslider: markerPos = np.float64(1.0)
14.5392 	EXP 	Studyslider: markerPos = np.float64(1.0)
14.5559 	EXP 	Studyslider: markerPos = np.float64(1.0)
14.5727 	EXP 	Studyslider: markerPos = np.float64(1.0)
14.5894 	EXP 	Studyslider: markerPos = np.float64(1.0)
14.6064 	EXP 	Studyslider: markerPos = np.float64(1.0)
14.6164 	DATA 	Mouse:  Left button up, pos=(360,238)
14.6228 	EXP 	Studyslider: markerPos = np.float64(1.0)
14.6398 	EXP 	Studyslider: markerPos = np.float64(1.0)
14.6409 	EXP 	New trial (rep=0, index=9): <Trial 9 (9 in rep 0) data={'study_word': 't-shirt', 'thisN': 9, 'thisTrialN': 9, 'thisRepN': 0}>
14.6560 	EXP 	StudyText: autoDraw = False
14.6560 	EXP 	Studyslider: autoDraw = False
14.6560 	EXP 	StudyText: height = np.float64(0.05)
14.6560 	EXP 	StudyText: height = np.float64(0.05)
14.6560 	EXP 	StudyText: height = np.float64(0.05)
14.6560 	EXP 	StudyText: text = 't-shirt'
14.6560 	EXP 	Studyslider: markerPos = None
14.6560 	EXP 	Studyslider: markerPos = None
14.6560 	EXP 	StudyText: autoDraw = True
14.6560 	EXP 	Studyslider: autoDraw = True
15.4980 	DATA 	Mouse: Left button down, pos=(360,238)
15.5229 	EXP 	Studyslider: markerPos = np.float64(1.0)
15.5395 	EXP 	Studyslider: markerPos = np.float64(1.0)
15.5566 	EXP 	Studyslider: markerPos = np.float64(1.0)
15.5732 	EXP 	Studyslider: markerPos = np.float64(1.0)
15.5897 	EXP 	Studyslider: markerPos = np.float64(1.0)
15.6065 	EXP 	Studyslider: markerPos = np.float64(1.0)
15.6230 	EXP 	Studyslider: markerPos = np.float64(1.0)
15.6393 	EXP 	Studyslider: markerPos = np.float64(1.0)
15.6561 	EXP 	Studyslider: markerPos = np.float64(1.0)
15.6731 	EXP 	Studyslider: markerPos = np.float64(1.0)
15.6897 	EXP 	Studyslider: markerPos = np.float64(1.0)
15.7064 	EXP 	Studyslider: markerPos = np.float64(1.0)
15.7160 	DATA 	Mouse:  Left button up, pos=(360,238)
15.7231 	EXP 	Studyslider: markerPos = np.float64(1.0)
15.7399 	EXP 	Studyslider: markerPos = np.float64(1.0)
15.7413 	EXP 	New trial (rep=0, index=10): <Trial 10 (10 in rep 0) data={'study_word': 'phone', 'thisN': 10, 'thisTrialN': 10, 'thisRepN': 0}>
15.7563 	EXP 	StudyText: autoDraw = False
15.7563 	EXP 	Studyslider: autoDraw = False
15.7563 	EXP 	StudyText: height = np.float64(0.05)
15.7563 	EXP 	StudyText: height = np.float64(0.05)
15.7563 	EXP 	StudyText: height = np.float64(0.05)
15.7563 	EXP 	StudyText: text = 'phone'
15.7563 	EXP 	Studyslider: markerPos = None
15.7563 	EXP 	Studyslider: markerPos = None
15.7563 	EXP 	StudyText: autoDraw = True
15.7563 	EXP 	Studyslider: autoDraw = True
16.3244 	DATA 	Mouse: Left button down, pos=(360,238)
16.3398 	EXP 	Studyslider: markerPos = np.float64(1.0)
16.3564 	EXP 	Studyslider: markerPos = np.float64(1.0)
16.3729 	EXP 	Studyslider: markerPos = np.float64(1.0)
16.3894 	EXP 	Studyslider: markerPos = np.float64(1.0)
16.4063 	EXP 	Studyslider: markerPos = np.float64(1.0)
16.4227 	EXP 	Studyslider: markerPos = np.float64(1.0)
16.4394 	EXP 	Studyslider: markerPos = np.float64(1.0)
16.4562 	EXP 	Studyslider: markerPos = np.float64(1.0)
16.4727 	EXP 	Studyslider: markerPos = np.float64(1.0)
16.4894 	EXP 	Studyslider: markerPos = np.float64(1.0)
16.5062 	EXP 	Studyslider: markerPos = np.float64(1.0)
16.5230 	EXP 	Studyslider: markerPos = np.float64(1.0)
16.5395 	EXP 	Studyslider: markerPos = np.float64(1.0)
16.5417 	DATA 	Mouse:  Left button up, pos=(360,238)
16.5569 	EXP 	Studyslider: markerPos = np.float64(1.0)
16.5626 	EXP 	New trial (rep=0, index=11): <Trial 11 (11 in rep 0) data={'study_word': 'poster', 'thisN': 11, 'thisTrialN': 11, 'thisRepN': 0}>
16.5756 	EXP 	StudyText: autoDraw = False
16.5756 	EXP 	Studyslider: autoDraw = False
16.5756 	EXP 	StudyText: height = np.float64(0.05)
16.5756 	EXP 	StudyText: height = np.float64(0.05)
16.5756 	EXP 	StudyText: height = np.float64(0.05)
16.5756 	EXP 	StudyText: text = 'poster'
16.5756 	EXP 	Studyslider: markerPos = None
16.5756 	EXP 	Studyslider: markerPos = None
16.5756 	EXP 	StudyText: autoDraw = True
16.5756 	EXP 	Studyslider: autoDraw = True
17.0632 	DATA 	Mouse: Left button down, pos=(360,238)
17.0898 	EXP 	Studyslider: markerPos = np.float64(1.0)
17.1065 	EXP 	Studyslider: markerPos = np.float64(1.0)
17.1230 	EXP 	Studyslider: markerPos = np.float64(1.0)
17.1397 	EXP 	Studyslider: markerPos = np.float64(1.0)
17.1565 	EXP 	Studyslider: markerPos = np.float64(1.0)
17.1728 	EXP 	Studyslider: markerPos = np.float64(1.0)
17.1897 	EXP 	Studyslider: markerPos = np.float64(1.0)
17.2066 	EXP 	Studyslider: markerPos = np.float64(1.0)
17.2229 	EXP 	Studyslider: markerPos = np.float64(1.0)
17.2397 	EXP 	Studyslider: markerPos = np.float64(1.0)
17.2563 	EXP 	Studyslider: markerPos = np.float64(1.0)
17.2732 	EXP 	Studyslider: markerPos = np.float64(1.0)
17.2895 	EXP 	Studyslider: markerPos = np.float64(1.0)
17.2913 	DATA 	Mouse:  Left button up, pos=(360,238)
17.3062 	EXP 	Studyslider: markerPos = np.float64(1.0)
17.3077 	EXP 	New trial (rep=0, index=12): <Trial 12 (12 in rep 0) data={'study_word': 'book', 'thisN': 12, 'thisTrialN': 12, 'thisRepN': 0}>
17.3229 	EXP 	StudyText: autoDraw = False
17.3229 	EXP 	Studyslider: autoDraw = False
17.3229 	EXP 	StudyText: height = np.float64(0.05)
17.3229 	EXP 	StudyText: height = np.float64(0.05)
17.3229 	EXP 	StudyText: height = np.float64(0.05)
17.3229 	EXP 	StudyText: text = 'book'
17.3229 	EXP 	Studyslider: markerPos = None
17.3229 	EXP 	Studyslider: markerPos = None
17.3229 	EXP 	StudyText: autoDraw = True
17.3229 	EXP 	Studyslider: autoDraw = True
17.8134 	DATA 	Mouse: Left button down, pos=(360,238)
17.8397 	EXP 	Studyslider: markerPos = np.float64(1.0)
17.8564 	EXP 	Studyslider: markerPos = np.float64(1.0)
17.8729 	EXP 	Studyslider: markerPos = np.float64(1.0)
17.8897 	EXP 	Studyslider: markerPos = np.float64(1.0)
17.9062 	EXP 	Studyslider: markerPos = np.float64(1.0)
17.9226 	EXP 	Studyslider: markerPos = np.float64(1.0)
17.9394 	EXP 	Studyslider: markerPos = np.float64(1.0)
17.9561 	EXP 	Studyslider: markerPos = np.float64(1.0)
17.9728 	EXP 	Studyslider: markerPos = np.float64(1.0)
17.9895 	EXP 	Studyslider: markerPos = np.float64(1.0)
18.0066 	EXP 	Studyslider: markerPos = np.float64(1.0)
18.0228 	EXP 	Studyslider: markerPos = np.float64(1.0)
18.0395 	EXP 	Studyslider: markerPos = np.float64(1.0)
18.0417 	DATA 	Mouse:  Left button up, pos=(360,238)
18.0562 	EXP 	Studyslider: markerPos = np.float64(1.0)
18.0582 	EXP 	New trial (rep=0, index=13): <Trial 13 (13 in rep 0) data={'study_word': 'cruise', 'thisN': 13, 'thisTrialN': 13, 'thisRepN': 0}>
18.0727 	EXP 	StudyText: autoDraw = False
18.0727 	EXP 	Studyslider: autoDraw = False
18.0727 	EXP 	StudyText: height = np.float64(0.05)
18.0727 	EXP 	StudyText: height = np.float64(0.05)
18.0727 	EXP 	StudyText: height = np.float64(0.05)
18.0727 	EXP 	StudyText: text = 'cruise'
18.0727 	EXP 	Studyslider: markerPos = None
18.0727 	EXP 	Studyslider: markerPos = None
18.0727 	EXP 	StudyText: autoDraw = True
18.0727 	EXP 	Studyslider: autoDraw = True
18.6462 	DATA 	Mouse: Left button down, pos=(360,238)
18.6729 	EXP 	Studyslider: markerPos = np.float64(1.0)
18.6897 	EXP 	Studyslider: markerPos = np.float64(1.0)
18.7063 	EXP 	Studyslider: markerPos = np.float64(1.0)
18.7230 	EXP 	Studyslider: markerPos = np.float64(1.0)
18.7398 	EXP 	Studyslider: markerPos = np.float64(1.0)
18.7562 	EXP 	Studyslider: markerPos = np.float64(1.0)
