testAnger,thisN,thisTrialN,thisRepN,lureCold,lureSleep,final_test,corrAns,key_resp_test.keys,key_resp_test.corr,key_resp_test.rt,key_resp_test.duration,trialsAnger.thisRepN,trialsAnger.thisTrialN,trialsAnger.thisN,trialsAnger.thisIndex,trialsCold.thisRepN,trialsCold.thisTrialN,trialsCold.thisN,trialsCold.thisIndex,trialsSleep.thisRepN,trialsSleep.thisTrialN,trialsSleep.thisN,trialsSleep.thisIndex,trialsTest.thisRepN,trialsTest.thisTrialN,trialsTest.thisN,trialsTest.thisIndex,thisRow.t,notes,welcome.started,text_welcome.started,welcome.stopped,instr.started,text_instr.started,key_resp_instr1.started,instr.stopped,key_resp_instr1.keys,key_resp_instr1.rt,key_resp_instr1.duration,lureAnger.started,textAnger.started,lureAnger.stopped,blank.started,textBlank.started,blank.stopped,lureCold_2.started,textCold.started,lureCold_2.stopped,lureSleep_2.started,textSleep.started,lureSleep_2.stopped,instr2.started,text_instr2.started,key_resp_instr2.started,instr2.stopped,key_resp_instr2.keys,key_resp_instr2.rt,key_resp_instr2.duration,math.started,textMath.started,key_resp_math.started,math.stopped,key_resp_math.keys,key_resp_math.rt,key_resp_math.duration,instr3.started,text_instr3.started,key_resp_instr3.started,instr3.stopped,key_resp_instr3.keys,key_resp_instr3.rt,key_resp_instr3.duration,test.started,textTest.started,key_resp_test.started,test.stopped,trialsTest.key_resp_test.keys,trialsTest.key_resp_test.corr,trialsTest.key_resp_test.rt,trialsTest.key_resp_test.duration,textBlank.stopped,thanks.started,textThanks.started,key_resp_exit.started,thanks.stopped,key_resp_exit.keys,key_resp_exit.rt,key_resp_exit.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
fury,8,8,0,,,,,,,,,0,8,8,5,,,,,,,,,,,,,17.486453799996525,,,,,,,,,,,,17.47367450001184,17.486453799996525,18.471961500006728,18.472030800010543,18.4867320000194,18.970647600013763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-20_09h39.11.231,solo_project_drm,,2025.1.1,59.939425223140326,2025-11-20 09h39.16.432735 +0530,
wrath,9,9,0,,,,,,,,,0,9,9,6,,,,,,,,,,,,,18.986810699978378,,,,,,,,,,,,18.977973100030795,18.986810699978378,19.97007919999305,19.970122200029436,19.98665069998242,20.469971399987116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-20_09h39.11.231,solo_project_drm,,2025.1.1,59.939425223140326,2025-11-20 09h39.16.432735 +0530,
,0,0,0,wet,,,,,,,,,,,,0,0,0,3,,,,,,,,,20.486431600002106,,,,,,,,,,,,,,,21.469901899981778,21.486313699977472,21.969932299980428,20.47871809999924,20.486431600002106,21.469868500018492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-20_09h39.11.231,solo_project_drm,,2025.1.1,59.939425223140326,2025-11-20 09h39.16.432735 +0530,
,1,1,0,shiver,,,,,,,,,,,,0,1,1,7,,,,,,,,,21.986259899975266,,,,,,,,,,,,,,,22.970172700006515,22.98656980000669,23.469989600009285,21.97310619999189,21.986259899975266,22.970116099982988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-20_09h39.11.231,solo_project_drm,,2025.1.1,59.939425223140326,2025-11-20 09h39.16.432735 +0530,
,2,2,0,weather,,,,,,,,,,,,0,2,2,8,,,,,,,,,23.48635479999939,,,,,,,,,,,,,,,24.470288400014397,24.486539500008803,24.96999589999905,23.472298500011675,23.48635479999939,24.470212400017772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-20_09h39.11.231,solo_project_drm,,2025.1.1,59.939425223140326,2025-11-20 09h39.16.432735 +0530,
,3,3,0,snow,,,,,,,,,,,,0,3,3,0,,,,,,,,,24.986362099996768,,,,,,,,,,,,,,,25.970080700004473,25.986539800011087,26.470153899979778,24.97270149999531,24.986362099996768,25.97002980002435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-20_09h39.11.231,solo_project_drm,,2025.1.1,59.939425223140326,2025-11-20 09h39.16.432735 +0530,
,4,4,0,ice,,,,,,,,,,,,0,4,4,2,,,,,,,,,26.48645279998891,,,,,,,,,,,,,,,27.470290300028864,27.48651419999078,27.971046400023624,26.47308389999671,26.48645279998891,27.470249100006185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-20_09h39.11.231,solo_project_drm,,2025.1.1,59.939425223140326,2025-11-20 09h39.16.432735 +0530,
,5,5,0,winter,,,,,,,,,,,,0,5,5,1,,,,,,,,,27.98630140000023,,,,,,,,,,,,,,,28.970031199976802,28.986614800000098,29.469907900027465,27.974402200023178,27.98630140000023,28.969979999994393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-20_09h39.11.231,solo_project_drm,,2025.1.1,59.939425223140326,2025-11-20 09h39.16.432735 +0530,
,6,6,0,chilly,,,,,,,,,,,,0,6,6,4,,,,,,,,,29.486433700018097,,,,,,,,,,,,,,,30.470041099993978,30.486356500012334,30.970154999988154,29.474450699985027,29.486433700018097,30.470000999979675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-20_09h39.11.231,solo_project_drm,,2025.1.1,59.939425223140326,2025-11-20 09h39.16.432735 +0530,
,7,7,0,freeze,,,,,,,,,,,,0,7,7,6,,,,,,,,,30.98652310000034,,,,,,,,,,,,,,,31.970044200017583,31.986275999981444,32.46962990000611,30.97571660001995,30.98652310000034,31.96998260001419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-20_09h39.11.231,solo_project_drm,,2025.1.1,59.939425223140326,2025-11-20 09h39.16.432735 +0530,
,8,8,0,air,,,,,,,,,,,,0,8,8,5,,,,,,,,,32.48620879999362,,,,,,,,,,,,,,,33.47008100000676,33.486553199996706,33.96991749998415,32.47367169999052,32.48620879999362,33.47002970002359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-20_09h39.11.231,solo_project_drm,,2025.1.1,59.939425223140326,2025-11-20 09h39.16.432735 +0530,
,9,9,0,hot,,,,,,,,,,,,0,9,9,9,,,,,,,,,33.98627719999058,,,,,,,,,,,,,,,34.97013540001353,34.986286300001666,35.469668600009754,33.97395650000544,33.98627719999058,34.97007009998197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-20_09h39.11.231,solo_project_drm,,2025.1.1,59.939425223140326,2025-11-20 09h39.16.432735 +0530,
,0,0,0,,yawn,,,,,,,,,,,,,,,0,0,0,9,,,,,35.486207199981436,,,,,,,,,,,,,,,36.46951269998681,36.485974700015504,36.969357200025115,,,,35.47867570002563,35.486207199981436,36.46945019997656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-20_09h39.11.231,solo_project_drm,,2025.1.1,59.939425223140326,2025-11-20 09h39.16.432735 +0530,
,1,1,0,,dream,,,,,,,,,,,,,,,0,1,1,3,,,,,37.076891399978194,,,,,,,,,,,,,,,37.969391499995254,37.985875400016084,38.469335000030696,,,,37.074593500001356,37.076891399978194,37.969352399988566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-20_09h39.11.231,solo_project_drm,,2025.1.1,59.939425223140326,2025-11-20 09h39.16.432735 +0530,
,2,2,0,,rest,,,,,,,,,,,,,,,0,2,2,1,,,,,38.48583299998427,,,,,,,,,,,,,,,39.47034679999342,39.486493700009305,39.96952899999451,,,,38.4714629999944,38.48583299998427,39.47024890000466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-20_09h39.11.231,solo_project_drm,,2025.1.1,59.939425223140326,2025-11-20 09h39.16.432735 +0530,
,3,3,0,,blanket,,,,,,,,,,,,,,,0,3,3,7,,,,,39.98611140000867,,,,,,,,,,,,,,,40.96953320002649,40.98609650001163,41.46959529997548,,,,39.97283809998771,39.98611140000867,40.969471300020814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-20_09h39.11.231,solo_project_drm,,2025.1.1,59.939425223140326,2025-11-20 09h39.16.432735 +0530,
,4,4,0,,nap,,,,,,,,,,,,,,,0,4,4,6,,,,,41.485982800018974,,,,,,,,,,,,,,,42.46940629999153,42.48588110000128,42.97000819997629,,,,41.472380199993495,41.485982800018974,42.46937220002292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-20_09h39.11.231,solo_project_drm,,2025.1.1,59.939425223140326,2025-11-20 09h39.16.432735 +0530,
,5,5,0,,bed,,,,,,,,,,,,,,,0,5,5,0,,,,,42.986956399981864,,,,,,,,,,,,,,,43.96927920001326,43.98601360002067,44.46932029997697,,,,42.97421459999168,42.986956399981864,43.96924250002485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-20_09h39.11.231,solo_project_drm,,2025.1.1,59.939425223140326,2025-11-20 09h39.16.432735 +0530,
,6,6,0,,tired,,,,,,,,,,,,,,,0,6,6,4,,,,,44.485909199982416,,,,,,,,,,,,,,,45.469926799996756,45.48618140001781,45.96938299998874,,,,44.47129120002501,44.485909199982416,45.46977279998828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-20_09h39.11.231,solo_project_drm,,2025.1.1,59.939425223140326,2025-11-20 09h39.16.432735 +0530,
,7,7,0,,slumber,,,,,,,,,,,,,,,0,7,7,8,,,,,45.98630729998695,,,,,,,,,,,,,,,46.96964010002557,46.98609050002415,47.46946709998883,,,,45.97201640001731,45.98630729998695,46.96959609998157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-20_09h39.11.231,solo_project_drm,,2025.1.1,59.939425223140326,2025-11-20 09h39.16.432735 +0530,
,8,8,0,,awake,,,,,,,,,,,,,,,0,8,8,2,,,,,47.486039599985816,,,,,,,,,,,,,,,48.4696377000073,48.486105100018904,48.96943340002326,,,,47.47349020000547,47.486039599985816,48.46960670000408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-20_09h39.11.231,solo_project_drm,,2025.1.1,59.939425223140326,2025-11-20 09h39.16.432735 +0530,
,9,9,0,,snore,,,,,,,,,,,,,,,0,9,9,5,,,,,48.9859477999853,,,,,,,,,,,,,,,49.96950230002403,49.98595030000433,50.46961159998318,,,,48.97192049998557,48.9859477999853,49.96945899998536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-20_09h39.11.231,solo_project_drm,,2025.1.1,59.939425223140326,2025-11-20 09h39.16.432735 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.46972039999673,50.485885399975814,50.485885399975814,52.28646779997507,space,1.7919137999997474,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-20_09h39.11.231,solo_project_drm,,2025.1.1,59.939425223140326,2025-11-20 09h39.16.432735 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.28651700000046,52.30264000000898,52.30264000000898,54.55282460001763,3,2.2425687999930233,None,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-20_09h39.11.231,solo_project_drm,,2025.1.1,59.939425223140326,2025-11-20 09h39.16.432735 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.55286529997829,54.56933800003026,54.56933800003026,57.36970470001688,space,2.787842499965336,None,,,,,,,,,,,,,,,,,8,001,2025-11-20_09h39.11.231,solo_project_drm,,2025.1.1,59.939425223140326,2025-11-20 09h39.16.432735 +0530,
,0,0,0,,,ocean,n,n,1,1.7637430999893695,None,,,,,,,,,,,,,0,0,0,9,57.3896954000229,,,,,,,,,,,,,,,59.170470000011846,59.186264600022696,59.67017009999836,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.38695040001767,57.3896954000229,57.3896954000229,59.17029849998653,n,1,1.7637430999893695,None,59.68663790001301,,,,,,,,8,001,2025-11-20_09h39.11.231,solo_project_drm,,2025.1.1,59.939425223140326,2025-11-20 09h39.16.432735 +0530,
,1,1,0,,,bed,y,y,1,0.6680557000217959,None,,,,,,,,,,,,,0,1,1,5,59.68663790001301,,,,,,,,,,,,,,,60.369605600018986,60.385794800007716,60.87005010002758,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.67433250002796,59.68663790001301,59.68663790001301,60.36953959998209,y,1,0.6680557000217959,None,,,,,,,,,8,001,2025-11-20_09h39.11.231,solo_project_drm,,2025.1.1,59.939425223140326,2025-11-20 09h39.16.432735 +0530,
,2,2,0,,,dream,y,y,1,1.811440599965863,None,,,,,,,,,,,,,0,2,2,6,60.88612229999853,,,,,,,,,,,,,,,62.70283560000826,62.7192363999784,63.20272840000689,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.87426559999585,60.88612229999853,60.88612229999853,62.70278589997906,y,1,1.811440599965863,None,63.21907639998244,,,,,,,,8,001,2025-11-20_09h39.11.231,solo_project_drm,,2025.1.1,59.939425223140326,2025-11-20 09h39.16.432735 +0530,
,3,3,0,,,mad,y,y,1,1.0295825999928638,None,,,,,,,,,,,,,0,3,3,3,63.21907639998244,,,,,,,,,,,,,,,64.2526465000119,64.26915439998265,64.75264540000353,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.20489009999437,63.21907639998244,63.21907639998244,64.25259240000742,y,1,1.0295825999928638,None,64.76901579997502,,,,,,,,8,001,2025-11-20_09h39.11.231,solo_project_drm,,2025.1.1,59.939425223140326,2025-11-20 09h39.16.432735 +0530,
,4,4,0,,,anger,n,y,0,0.6649371999665163,None,,,,,,,,,,,,,0,4,4,0,64.76901579997502,,,,,,,,,,,,,,,65.4361241000006,65.45236430002842,65.93637499999022,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.75528929999564,64.76901579997502,64.76901579997502,65.43606059998274,y,0,0.6649371999665163,None,,,,,,,,,8,001,2025-11-20_09h39.11.231,solo_project_drm,,2025.1.1,59.939425223140326,2025-11-20 09h39.16.432735 +0530,
,5,5,0,,,snow,y,n,0,0.9055501000257209,None,,,,,,,,,,,,,0,5,5,4,65.95262260001618,,,,,,,,,,,,,,,66.87022189999698,66.88585550000425,67.36957769998116,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.93942429998424,65.95262260001618,65.95262260001618,66.87010040000314,n,0,0.9055501000257209,None,67.38587160001043,,,,,,,,8,001,2025-11-20_09h39.11.231,solo_project_drm,,2025.1.1,59.939425223140326,2025-11-20 09h39.16.432735 +0530,
,6,6,0,,,apple,n,n,1,1.3411131000029854,None,,,,,,,,,,,,,0,6,6,7,67.38587160001043,,,,,,,,,,,,,,,68.73655520001194,68.75313480000477,69.23672779998742,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.37161370000103,67.38587160001043,67.38587160001043,68.73650270001963,n,1,1.3411131000029854,None,69.25334070000099,,,,,,,,8,001,2025-11-20_09h39.11.231,solo_project_drm,,2025.1.1,59.939425223140326,2025-11-20 09h39.16.432735 +0530,
,7,7,0,,,sleep,n,y,0,0.7818251000135206,None,,,,,,,,,,,,,0,7,7,2,69.25334070000099,,,,,,,,,,,,,,,70.03617939999094,70.05217919999268,70.53729240002576,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.2407331999857,69.25334070000099,69.25334070000099,70.03610999998637,y,0,0.7818251000135206,None,,,,,,,,,8,001,2025-11-20_09h39.11.231,solo_project_drm,,2025.1.1,59.939425223140326,2025-11-20 09h39.16.432735 +0530,
,8,8,0,,,guitar,n,n,1,1.043344600009732,None,,,,,,,,,,,,,0,8,8,8,70.55307620001258,,,,,,,,,,,,,,,71.60427770001115,71.61981740000192,72.10406759998295,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.5423777999822,70.55307620001258,70.55307620001258,71.60412720002932,n,1,1.043344600009732,None,72.11987819999922,,,,,,,,8,001,2025-11-20_09h39.11.231,solo_project_drm,,2025.1.1,59.939425223140326,2025-11-20 09h39.16.432735 +0530,
,9,9,0,,,cold,n,y,0,0.7857999000116251,None,,,,,,,,,,,,,0,9,9,1,72.11987819999922,,,,,,,,,,,,,,,72.92106010002317,72.93593700003112,73.42016480001621,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.10846830002265,72.11987819999922,72.11987819999922,72.9208507000003,y,0,0.7857999000116251,None,73.4363809999777,,,,,,,,8,001,2025-11-20_09h39.11.231,solo_project_drm,,2025.1.1,59.939425223140326,2025-11-20 09h39.16.432735 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.42040370003087,73.4363809999777,73.4363809999777,74.8368319000001,space,1.397692000027746,None,8,001,2025-11-20_09h39.11.231,solo_project_drm,,2025.1.1,59.939425223140326,2025-11-20 09h39.16.432735 +0530,
