pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,fixation.stopped,line1.started,line2.started,line3.started,line4.started,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
-150,z,23,3,5,z,1,0.34282260001054965,None,5,3,23,3,,,,,55.210272900003474,,55.194779099998414,55.210272900003474,56.21013530000346,56.21013530000346,56.21013530000346,56.21013530000346,56.21013530000346,57.193547200004105,57.193547200004105,57.545587100001285,z,1,0.34282260001054965,None,,,,,participant3,001,2025-10-04_22h03.27.940,11102024_4.0_Motor Sequence Learning,,2025.1.1,59.8509591423867,2025-10-04 22h03.38.741675 +0530,
-50,x,24,0,6,x,1,0.3789347000129055,None,6,0,24,0,,,,,57.560609400010435,,57.54605370000354,57.560609400010435,58.560556800002814,58.560556800002814,58.560556800002814,58.560556800002814,58.560556800002814,59.560494600009406,59.560494600009406,59.94574540000758,x,1,0.3789347000129055,None,,,,,participant3,001,2025-10-04_22h03.27.940,11102024_4.0_Motor Sequence Learning,,2025.1.1,59.8509591423867,2025-10-04 22h03.38.741675 +0530,
150,v,25,1,6,v,1,0.3070928999950411,None,6,1,25,1,,,,,59.96057819999987,,59.946203100000275,59.96057819999987,60.96039620001102,60.96039620001102,60.96039620001102,60.96039620001102,60.96039620001102,61.96018650000042,61.96018650000042,62.279558000009274,v,1,0.3070928999950411,None,,,,,participant3,001,2025-10-04_22h03.27.940,11102024_4.0_Motor Sequence Learning,,2025.1.1,59.8509591423867,2025-10-04 22h03.38.741675 +0530,
50,c,26,2,6,c,1,0.5041944999975385,None,6,2,26,2,,,,,62.293401900009485,,62.279994700002135,62.293401900009485,63.293070300002,63.293070300002,63.293070300002,63.293070300002,63.293070300002,64.29364820000774,64.29364820000774,64.81247200000507,c,1,0.5041944999975385,None,,,,,participant3,001,2025-10-04_22h03.27.940,11102024_4.0_Motor Sequence Learning,,2025.1.1,59.8509591423867,2025-10-04 22h03.38.741675 +0530,
-150,z,27,3,6,z,1,0.43866200000047684,None,6,3,27,3,,,,,64.82684230001178,,64.81301290000556,64.82684230001178,65.82603270000254,65.82603270000254,65.82603270000254,65.82603270000254,65.82603270000254,66.82602790000965,66.82602790000965,67.27973239999847,z,1,0.43866200000047684,None,,,,,participant3,001,2025-10-04_22h03.27.940,11102024_4.0_Motor Sequence Learning,,2025.1.1,59.8509591423867,2025-10-04 22h03.38.741675 +0530,
-50,x,28,0,7,x,1,0.3597098000027472,None,7,0,28,0,,,,,67.29369750000478,,67.28025300000445,67.29369750000478,68.29337260000466,68.29337260000466,68.29337260000466,68.29337260000466,68.29337260000466,69.29325380000228,69.29325380000228,69.66235020000022,x,1,0.3597098000027472,None,,,,,participant3,001,2025-10-04_22h03.27.940,11102024_4.0_Motor Sequence Learning,,2025.1.1,59.8509591423867,2025-10-04 22h03.38.741675 +0530,
150,v,29,1,7,v,1,0.48923159998958,None,7,1,29,1,,,,,69.67658939999819,,69.66280440000992,69.67658939999819,70.67643140000291,70.67643140000291,70.67643140000291,70.67643140000291,70.67643140000291,71.67627740000898,71.67627740000898,72.17944680000073,v,1,0.48923159998958,None,,,,,participant3,001,2025-10-04_22h03.27.940,11102024_4.0_Motor Sequence Learning,,2025.1.1,59.8509591423867,2025-10-04 22h03.38.741675 +0530,
50,c,30,2,7,c,1,0.6294785000063712,None,7,2,30,2,,,,,72.19348610000452,,72.1800607000041,72.19348610000452,73.19371740000497,73.19371740000497,73.19371740000497,73.19371740000497,73.19371740000497,74.19342809999944,74.19342809999944,74.82896640000399,c,1,0.6294785000063712,None,,,,,participant3,001,2025-10-04_22h03.27.940,11102024_4.0_Motor Sequence Learning,,2025.1.1,59.8509591423867,2025-10-04 22h03.38.741675 +0530,
-150,z,31,3,7,z,1,0.45899450000433717,None,7,3,31,3,,,,,74.84346290001122,,74.82959850000043,74.84346290001122,75.84305029999814,75.84305029999814,75.84305029999814,75.84305029999814,75.84305029999814,76.8425336000073,76.8425336000073,77.31256020000728,z,1,0.45899450000433717,None,,,,,participant3,001,2025-10-04_22h03.27.940,11102024_4.0_Motor Sequence Learning,,2025.1.1,59.8509591423867,2025-10-04 22h03.38.741675 +0530,
-50,x,32,0,8,x,1,0.26819740000064485,None,8,0,32,0,,,,,77.32629810000071,,77.31324580000364,77.32629810000071,78.32592690001184,78.32592690001184,78.32592690001184,78.32592690001184,78.32592690001184,79.32654460000049,79.32654460000049,79.61254149999877,x,1,0.26819740000064485,None,,,,,participant3,001,2025-10-04_22h03.27.940,11102024_4.0_Motor Sequence Learning,,2025.1.1,59.8509591423867,2025-10-04 22h03.38.741675 +0530,
150,v,33,1,8,v,1,0.4448119000007864,None,8,1,33,1,,,,,79.62608410000394,,79.61313160001009,79.62608410000394,80.62657530000433,80.62657530000433,80.62657530000433,80.62657530000433,80.62657530000433,81.62635930000397,81.62635930000397,82.0787885000027,v,1,0.4448119000007864,None,,,,,participant3,001,2025-10-04_22h03.27.940,11102024_4.0_Motor Sequence Learning,,2025.1.1,59.8509591423867,2025-10-04 22h03.38.741675 +0530,
50,c,34,2,8,c,1,0.33805049999500625,None,8,2,34,2,,,,,82.09314180001093,,82.07934200001182,82.09314180001093,83.0930847999989,83.0930847999989,83.0930847999989,83.0930847999989,83.0930847999989,84.09325489999901,84.09325489999901,84.44548860000214,c,1,0.33805049999500625,None,,,,,participant3,001,2025-10-04_22h03.27.940,11102024_4.0_Motor Sequence Learning,,2025.1.1,59.8509591423867,2025-10-04 22h03.38.741675 +0530,
-150,z,35,3,8,z,1,0.3201554999977816,None,8,3,35,3,,,,,84.45964490000915,,84.44602129999839,84.45964490000915,85.45943880001141,85.45943880001141,85.45943880001141,85.45943880001141,85.45943880001141,86.46003349999955,86.46003349999955,86.79697049999959,z,1,0.3201554999977816,None,,,,,participant3,001,2025-10-04_22h03.27.940,11102024_4.0_Motor Sequence Learning,,2025.1.1,59.8509591423867,2025-10-04 22h03.38.741675 +0530,
-50,x,36,0,9,x,1,0.31904620000568684,None,9,0,36,0,,,,,86.81013600000006,,86.79760000000533,86.81013600000006,87.80980050000653,87.80980050000653,87.80980050000653,87.80980050000653,87.80980050000653,88.80946200000471,88.80946200000471,89.1457081999979,x,1,0.31904620000568684,None,,,,,participant3,001,2025-10-04_22h03.27.940,11102024_4.0_Motor Sequence Learning,,2025.1.1,59.8509591423867,2025-10-04 22h03.38.741675 +0530,
150,v,37,1,9,v,1,0.2429180000035558,None,9,1,37,1,,,,,89.15957440000784,,89.1462082000071,89.15957440000784,90.15981760001159,90.15981760001159,90.15981760001159,90.15981760001159,90.15981760001159,91.1599089000083,91.1599089000083,91.41213270000299,v,1,0.2429180000035558,None,,,,,participant3,001,2025-10-04_22h03.27.940,11102024_4.0_Motor Sequence Learning,,2025.1.1,59.8509591423867,2025-10-04 22h03.38.741675 +0530,
50,c,38,2,9,c,1,0.2498018000042066,None,9,2,38,2,,,,,91.42645060000359,,91.41261550001218,91.42645060000359,92.42609660000016,92.42609660000016,92.42609660000016,92.42609660000016,92.42609660000016,93.42664800000784,93.42664800000784,93.67888600000879,c,1,0.2498018000042066,None,,,,,participant3,001,2025-10-04_22h03.27.940,11102024_4.0_Motor Sequence Learning,,2025.1.1,59.8509591423867,2025-10-04 22h03.38.741675 +0530,
-150,z,39,3,9,z,1,0.3157338000019081,None,9,3,39,3,,,,,93.69316550000804,,93.67933920001087,93.69316550000804,94.69277480000164,94.69277480000164,94.69277480000164,94.69277480000164,94.69277480000164,95.69347070000367,95.69347070000367,96.01268359999813,z,1,0.3157338000019081,None,,,,,participant3,001,2025-10-04_22h03.27.940,11102024_4.0_Motor Sequence Learning,,2025.1.1,59.8509591423867,2025-10-04 22h03.38.741675 +0530,
-50,x,40,0,10,x,1,0.27479690000473056,None,10,0,40,0,,,,,96.02641240000958,,96.01314710000588,96.02641240000958,97.02636519999942,97.02636519999942,97.02636519999942,97.02636519999942,97.02636519999942,98.02641800000856,98.02641800000856,98.31291380000766,x,1,0.27479690000473056,None,,,,,participant3,001,2025-10-04_22h03.27.940,11102024_4.0_Motor Sequence Learning,,2025.1.1,59.8509591423867,2025-10-04 22h03.38.741675 +0530,
150,v,41,1,10,v,1,0.24668019999808166,None,10,1,41,1,,,,,98.32640879999963,,98.31342800000857,98.32640879999963,99.32617420000315,99.32617420000315,99.32617420000315,99.32617420000315,99.32617420000315,100.32604210000136,100.32604210000136,100.57930950001173,v,1,0.24668019999808166,None,,,,,participant3,001,2025-10-04_22h03.27.940,11102024_4.0_Motor Sequence Learning,,2025.1.1,59.8509591423867,2025-10-04 22h03.38.741675 +0530,
50,c,42,2,10,c,1,0.4821492000046419,None,10,2,42,2,,,,,100.59316519999993,,100.57988400000613,100.59316519999993,101.59272710001096,101.59272710001096,101.59272710001096,101.59272710001096,101.59272710001096,102.59315090000746,102.59315090000746,103.07856600001105,c,1,0.4821492000046419,None,,,,,participant3,001,2025-10-04_22h03.27.940,11102024_4.0_Motor Sequence Learning,,2025.1.1,59.8509591423867,2025-10-04 22h03.38.741675 +0530,
-150,z,43,3,10,z,1,0.37719230000220705,None,10,3,43,3,,,,,103.09318039999926,,103.07920459999877,103.09318039999926,104.09308099999907,104.09308099999907,104.09308099999907,104.09308099999907,104.09308099999907,105.09303530000034,105.09303530000034,105.47891260001052,z,1,0.37719230000220705,None,,,,,participant3,001,2025-10-04_22h03.27.940,11102024_4.0_Motor Sequence Learning,,2025.1.1,59.8509591423867,2025-10-04 22h03.38.741675 +0530,
-50,x,44,0,11,x,1,0.270140699998592,None,11,0,44,0,,,,,105.49293060001219,,105.47945320000872,105.49293060001219,106.49300709999807,106.49300709999807,106.49300709999807,106.49300709999807,106.49300709999807,107.49301200000627,107.49301200000627,107.77903940000397,x,1,0.270140699998592,None,,,,,participant3,001,2025-10-04_22h03.27.940,11102024_4.0_Motor Sequence Learning,,2025.1.1,59.8509591423867,2025-10-04 22h03.38.741675 +0530,
150,v,45,1,11,v,1,0.49889149999944493,None,11,1,45,1,,,,,107.79306350000843,,107.77960790001089,107.79306350000843,108.79276019999816,108.79276019999816,108.79276019999816,108.79276019999816,108.79276019999816,109.79295810000622,109.79295810000622,110.2957022000046,v,1,0.49889149999944493,None,,,,,participant3,001,2025-10-04_22h03.27.940,11102024_4.0_Motor Sequence Learning,,2025.1.1,59.8509591423867,2025-10-04 22h03.38.741675 +0530,
50,c,46,2,11,c,1,0.30692469999485184,None,11,2,46,2,,,,,110.30979830000433,,110.29620630000136,110.30979830000433,111.30957730000955,111.30957730000955,111.30957730000955,111.30957730000955,111.30957730000955,112.30933119999827,112.30933119999827,112.628266300002,c,1,0.30692469999485184,None,,,,,participant3,001,2025-10-04_22h03.27.940,11102024_4.0_Motor Sequence Learning,,2025.1.1,59.8509591423867,2025-10-04 22h03.38.741675 +0530,
-150,z,47,3,11,z,1,0.33435359998838976,None,11,3,47,3,,,,,112.6431261000107,,112.62871100001212,112.6431261000107,113.64293620000535,113.64293620000535,113.64293620000535,113.64293620000535,113.64293620000535,114.64285889999883,114.64285889999883,114.99561030000041,z,1,0.33435359998838976,None,,,,,participant3,001,2025-10-04_22h03.27.940,11102024_4.0_Motor Sequence Learning,,2025.1.1,59.8509591423867,2025-10-04 22h03.38.741675 +0530,
-50,x,48,0,12,x,1,0.14844889999949373,None,12,0,48,0,,,,,115.00955860000977,,114.99613520001003,115.00955860000977,116.0095161000063,116.0095161000063,116.0095161000063,116.0095161000063,116.0095161000063,117.00963800000318,117.00963800000318,117.1618340999994,x,1,0.14844889999949373,None,,,,,participant3,001,2025-10-04_22h03.27.940,11102024_4.0_Motor Sequence Learning,,2025.1.1,59.8509591423867,2025-10-04 22h03.38.741675 +0530,
150,v,49,1,12,v,1,0.33723550000286195,None,12,1,49,1,,,,,117.17610370001057,,117.16225300000224,117.17610370001057,118.1761092000088,118.1761092000088,118.1761092000088,118.1761092000088,118.1761092000088,119.17576540001028,119.17576540001028,119.52872320001188,v,1,0.33723550000286195,None,,,,,participant3,001,2025-10-04_22h03.27.940,11102024_4.0_Motor Sequence Learning,,2025.1.1,59.8509591423867,2025-10-04 22h03.38.741675 +0530,
50,c,50,2,12,c,1,0.4019862999994075,None,12,2,50,2,,,,,119.54273410000314,,119.52918240000145,119.54273410000314,120.54321899999923,120.54321899999923,120.54321899999923,120.54321899999923,120.54321899999923,121.54273410000314,121.54273410000314,121.96313740000187,c,1,0.4019862999994075,None,,,,,participant3,001,2025-10-04_22h03.27.940,11102024_4.0_Motor Sequence Learning,,2025.1.1,59.8509591423867,2025-10-04 22h03.38.741675 +0530,
-150,z,51,3,12,z,1,0.4484253999980865,None,12,3,51,3,,,,,121.97569430001022,,121.9636099000054,121.97569430001022,122.97642840001208,122.97642840001208,122.97642840001208,122.97642840001208,122.97642840001208,123.97611500001221,123.97611500001221,124.42906590001076,z,1,0.4484253999980865,None,,,,,participant3,001,2025-10-04_22h03.27.940,11102024_4.0_Motor Sequence Learning,,2025.1.1,59.8509591423867,2025-10-04 22h03.38.741675 +0530,
-50,x,52,0,13,x,1,0.2966755999950692,None,13,0,52,0,,,,,124.44275729999936,,124.42951549999998,124.44275729999936,125.44239130000642,125.44239130000642,125.44239130000642,125.44239130000642,125.44239130000642,126.44239440000092,126.44239440000092,126.74327790000825,x,1,0.2966755999950692,None,,,,,participant3,001,2025-10-04_22h03.27.940,11102024_4.0_Motor Sequence Learning,,2025.1.1,59.8509591423867,2025-10-04 22h03.38.741675 +0530,
150,v,53,1,13,v,1,0.2838049999991199,None,13,1,53,1,,,,,126.75889130000724,,126.74350130000676,126.75889130000724,127.75913710000168,127.75913710000168,127.75913710000168,127.75913710000168,127.75913710000168,128.7592113999999,128.7592113999999,129.04535290000786,v,1,0.2838049999991199,None,,,,,participant3,001,2025-10-04_22h03.27.940,11102024_4.0_Motor Sequence Learning,,2025.1.1,59.8509591423867,2025-10-04 22h03.38.741675 +0530,
50,c,54,2,13,c,1,0.2764533000008669,None,13,2,54,2,,,,,129.0587516000087,,129.04585249999946,129.0587516000087,130.0592098000052,130.0592098000052,130.0592098000052,130.0592098000052,130.0592098000052,131.05899489999865,131.05899489999865,131.34532530000433,c,1,0.2764533000008669,None,,,,,participant3,001,2025-10-04_22h03.27.940,11102024_4.0_Motor Sequence Learning,,2025.1.1,59.8509591423867,2025-10-04 22h03.38.741675 +0530,
-150,z,55,3,13,z,1,0.2495593000057852,None,13,3,55,3,,,,,131.3589883000095,,131.34578470000997,131.3589883000095,132.35836660000496,132.35836660000496,132.35836660000496,132.35836660000496,132.35836660000496,133.35934070000076,133.35934070000076,133.61318670000765,z,1,0.2495593000057852,None,,,,,participant3,001,2025-10-04_22h03.27.940,11102024_4.0_Motor Sequence Learning,,2025.1.1,59.8509591423867,2025-10-04 22h03.38.741675 +0530,
-50,x,56,0,14,x,1,0.24207619999651797,None,14,0,56,0,,,,,133.62635570000566,,133.61365140000999,133.62635570000566,134.62618830001156,134.62618830001156,134.62618830001156,134.62618830001156,134.62618830001156,135.62583670001186,135.62583670001186,135.87819570000283,x,1,0.24207619999651797,None,,,,,participant3,001,2025-10-04_22h03.27.940,11102024_4.0_Motor Sequence Learning,,2025.1.1,59.8509591423867,2025-10-04 22h03.38.741675 +0530,
150,v,57,1,14,v,1,0.30417480001051445,None,14,1,57,1,,,,,135.89239370000723,,135.87861890000931,135.89239370000723,136.89271030000236,136.89271030000236,136.89271030000236,136.89271030000236,136.89271030000236,137.89250030000403,137.89250030000403,138.21217890000844,v,1,0.30417480001051445,None,,,,,participant3,001,2025-10-04_22h03.27.940,11102024_4.0_Motor Sequence Learning,,2025.1.1,59.8509591423867,2025-10-04 22h03.38.741675 +0530,
50,c,58,2,14,c,1,0.38358329999027774,None,14,2,58,2,,,,,138.22521630000847,,138.21257880001212,138.22521630000847,139.2254654999997,139.2254654999997,139.2254654999997,139.2254654999997,139.2254654999997,140.22559470000851,140.22559470000851,140.61187760000757,c,1,0.38358329999027774,None,,,,,participant3,001,2025-10-04_22h03.27.940,11102024_4.0_Motor Sequence Learning,,2025.1.1,59.8509591423867,2025-10-04 22h03.38.741675 +0530,
