thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
55,0,55,[np.float64(0.06833333333333333)],[np.float64(0.42833333333333334)],[1],[0],[0],[3.3517229999997653],['target'],55,0,55,0,116.54811719999998,,5,116.54272710000077,116.54811719999998,116.54811719999998,0.012894499999674736,119.89563149999958,[np.float64(0.06833333333333333)],[np.float64(0.42833333333333334)],[1],[0],[0],[3.3517229999997653],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
56,0,56,[np.float64(0.2791666666666667)],[np.float64(0.12666666666666668)],[1],[0],[0],[1.6032013000003644],['target'],56,0,56,0,119.91484779999882,,5,119.90978259999974,119.91484779999882,119.91484779999882,0.013914099999965401,121.51437150000129,[np.float64(0.2791666666666667)],[np.float64(0.12666666666666668)],[1],[0],[0],[1.6032013000003644],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
57,0,57,[np.float64(-0.1775)],[np.float64(0.021666666666666667)],[1],[0],[0],[1.4167874999984633],['target'],57,0,57,0,121.53177900000082,,5,121.52627510000093,121.53177900000082,121.53177900000082,0.01165939999918919,122.94356699999844,[np.float64(-0.1775)],[np.float64(0.021666666666666667)],[1],[0],[0],[1.4167874999984633],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
58,0,58,[np.float64(-0.32)],[np.float64(-0.24916666666666668)],[1],[0],[0],[2.273504700002377],['target'],58,0,58,0,122.96226599999864,,5,122.95535720000044,122.96226599999864,122.96226599999864,0.011691399999108398,125.23001840000143,[np.float64(-0.32)],[np.float64(-0.24916666666666668)],[1],[0],[0],[2.273504700002377],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
59,0,59,[np.float64(0.22083333333333333)],[np.float64(0.35333333333333333)],[1],[0],[0],[2.2419625999973505],['target'],59,0,59,0,125.25954909999928,,10,125.25155520000044,125.25954909999928,125.25954909999928,0.021323200002370868,127.49422219999906,[np.float64(0.22083333333333333)],[np.float64(0.35333333333333333)],[1],[0],[0],[2.2419625999973505],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
60,0,60,[np.float64(-0.39166666666666666)],[np.float64(0.48333333333333334)],[1],[0],[0],[1.8660444999986794],['target'],60,0,60,0,127.52192930000092,,5,127.51219750000018,127.52192930000092,127.52192930000092,0.01774429999932181,129.3791925000005,[np.float64(-0.39166666666666666)],[np.float64(0.48333333333333334)],[1],[0],[0],[1.8660444999986794],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
61,0,61,[np.float64(-0.28833333333333333)],[np.float64(0.365)],[1],[0],[0],[4.682311300002766],['target'],61,0,61,0,129.4248101000012,,10,129.4107819000019,129.4248101000012,129.4248101000012,0.03126650000194786,134.09367969999948,[np.float64(-0.28833333333333333)],[np.float64(0.365)],[1],[0],[0],[4.682311300002766],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
62,0,62,[np.float64(-0.0425)],[np.float64(0.28)],[1],[0],[0],[1.5899787999987893],['target'],62,0,62,0,134.13117240000065,,10,134.12097970000104,134.13117240000065,134.13117240000065,0.02711249999993015,135.71226849999948,[np.float64(-0.0425)],[np.float64(0.28)],[1],[0],[0],[1.5899787999987893],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
63,0,63,[np.float64(-0.19416666666666665)],[np.float64(-0.011666666666666667)],[1],[0],[0],[2.1292848999983107],['target'],63,0,63,0,135.74089380000078,,10,135.7324453000001,135.74089380000078,135.74089380000078,0.019923600000765873,137.86274640000192,[np.float64(-0.19416666666666665)],[np.float64(-0.011666666666666667)],[1],[0],[0],[2.1292848999983107],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
64,0,64,[np.float64(-0.08166666666666667)],[np.float64(-0.4225)],[1],[0],[0],[2.157277599999361],['target'],64,0,64,0,137.8949442000012,,10,137.88642040000195,137.8949442000012,137.8949442000012,0.023271400001249276,140.0446942000017,[np.float64(-0.08166666666666667)],[np.float64(-0.4225)],[1],[0],[0],[2.157277599999361],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
65,0,65,[np.float64(0.4325)],[np.float64(-0.005)],[1],[0],[0],[2.427823800000624],['target'],65,0,65,0,140.0761343999984,,10,140.06633280000096,140.0761343999984,140.0761343999984,0.021191300002101343,142.4950976,[np.float64(0.4325)],[np.float64(-0.005)],[1],[0],[0],[2.427823800000624],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
66,0,66,[np.float64(0.23666666666666666)],[np.float64(-0.075)],[1],[0],[0],[3.2049627999986114],['target'],66,0,66,0,142.51261599999998,,5,142.50630349999847,142.51261599999998,142.51261599999998,0.010768100000859704,145.7119453000014,[np.float64(0.23666666666666666)],[np.float64(-0.075)],[1],[0],[0],[3.2049627999986114],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
67,0,67,[np.float64(0.26416666666666666)],[np.float64(-0.11083333333333334)],[1],[0],[0],[3.970072700001765],['target'],67,0,67,0,145.72965820000172,,5,145.72414330000174,145.72965820000172,145.72965820000172,0.011907600000995444,149.6952711999984,[np.float64(0.26416666666666666)],[np.float64(-0.11083333333333334)],[1],[0],[0],[3.970072700001765],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
68,0,68,[np.float64(-0.014166666666666666)],[np.float64(-0.011666666666666667)],[1],[0],[0],[4.613197799997579],['target'],68,0,68,0,149.7446048999991,,10,149.7302262000012,149.7446048999991,149.7446048999991,0.03476269999737269,154.34446970000135,[np.float64(-0.014166666666666666)],[np.float64(-0.011666666666666667)],[1],[0],[0],[4.613197799997579],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
69,0,69,[np.float64(-0.2891666666666667)],[np.float64(0.33416666666666667)],[1],[0],[0],[2.09161099999983],['target'],69,0,69,0,154.37691239999913,,10,154.36830259999988,154.37691239999913,154.37691239999913,0.023521600000094622,156.4611662999996,[np.float64(-0.2891666666666667)],[np.float64(0.33416666666666667)],[1],[0],[0],[2.09161099999983],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
70,0,70,[np.float64(-0.21083333333333334)],[np.float64(0.5)],[1],[0],[0],[4.8127509000005375],['target'],70,0,70,0,156.4913302999994,,10,156.48162199999933,156.4913302999994,156.4913302999994,0.020208699999784585,161.29546259999915,[np.float64(-0.21083333333333334)],[np.float64(0.5)],[1],[0],[0],[4.8127509000005375],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
71,0,71,[np.float64(0.4175)],[np.float64(0.2758333333333333)],[1],[0],[0],[1.9527922999986913],['target'],71,0,71,0,161.3136416999987,,5,161.30783190000147,161.3136416999987,161.3136416999987,0.012114000001020031,163.26181720000022,[np.float64(0.4175)],[np.float64(0.2758333333333333)],[1],[0],[0],[1.9527922999986913],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
72,0,72,[np.float64(0.445)],[np.float64(-0.305)],[1],[0],[0],[2.2834092999983113],['target'],72,0,72,0,163.28151160000198,,5,163.2759984000004,163.28151160000198,163.28151160000198,0.013930199998867465,165.56008740000107,[np.float64(0.445)],[np.float64(-0.305)],[1],[0],[0],[2.2834092999983113],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
73,0,73,[np.float64(-0.19666666666666666)],[np.float64(-0.3675)],[1],[0],[0],[2.6399114999985613],['target'],73,0,73,0,165.57731449999847,,5,165.57138159999886,165.57731449999847,165.57731449999847,0.011106799996923655,168.21244680000018,[np.float64(-0.19666666666666666)],[np.float64(-0.3675)],[1],[0],[0],[2.6399114999985613],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
74,0,74,[np.float64(0.44333333333333336)],[np.float64(-0.31583333333333335)],[1],[0],[0],[2.068911400001525],['target'],74,0,74,0,168.23121620000165,,5,168.2259488999989,168.23121620000165,168.23121620000165,0.013146999997843523,170.29588929999954,[np.float64(0.44333333333333336)],[np.float64(-0.31583333333333335)],[1],[0],[0],[2.068911400001525],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
75,0,75,[np.float64(-0.335)],[np.float64(-0.38416666666666666)],[1],[0],[0],[2.2667517000008957],['target'],75,0,75,0,170.3189609000001,,5,170.31154160000006,170.3189609000001,170.3189609000001,0.015447099998709746,172.57926149999912,[np.float64(-0.335)],[np.float64(-0.38416666666666666)],[1],[0],[0],[2.2667517000008957],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
76,0,76,[np.float64(-0.20583333333333334)],[np.float64(0.0)],[1],[0],[0],[1.8341637999983504],['target'],76,0,76,0,172.62420810000185,,10,172.61074590000135,172.62420810000185,172.62420810000185,0.03129420000186656,174.44596459999957,[np.float64(-0.20583333333333334)],[np.float64(0.0)],[1],[0],[0],[1.8341637999983504],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
77,0,77,[np.float64(-0.02666666666666667)],[np.float64(0.17666666666666667)],[1],[0],[0],[1.3551225000010163],['target'],77,0,77,0,174.50616860000082,,10,174.4880048999985,174.50616860000082,174.50616860000082,0.041785400000662776,175.84360770000058,[np.float64(-0.02666666666666667)],[np.float64(0.17666666666666667)],[1],[0],[0],[1.3551225000010163],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
78,0,78,[np.float64(0.36083333333333334)],[np.float64(-0.15166666666666667)],[1],[0],[0],[2.0513465000003634],['target'],78,0,78,0,175.88838690000193,,10,175.87610270000005,175.88838690000193,175.88838690000193,0.03232129999742028,177.92830949999916,[np.float64(0.36083333333333334)],[np.float64(-0.15166666666666667)],[1],[0],[0],[2.0513465000003634],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
79,0,79,[np.float64(0.39166666666666666)],[np.float64(-0.15083333333333335)],[1],[0],[0],[1.904733600000327],['target'],79,0,79,0,177.9442448000009,,5,177.9385368000003,177.9442448000009,177.9442448000009,0.009983899999497226,179.8442470000009,[np.float64(0.39166666666666666)],[np.float64(-0.15083333333333335)],[1],[0],[0],[1.904733600000327],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
80,0,80,[np.float64(-0.16)],[np.float64(0.47)],[1],[0],[0],[2.0508334999976796],['target'],80,0,80,0,179.86531190000096,,5,179.85962510000172,179.86531190000096,179.86531190000096,0.015127699996810406,181.91160120000131,[np.float64(-0.16)],[np.float64(0.47)],[1],[0],[0],[2.0508334999976796],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
81,0,81,[np.float64(0.2791666666666667)],[np.float64(-0.39916666666666667)],[1],[0],[0],[3.310045000001992],['target'],81,0,81,0,181.9429013000008,,10,181.9337157000009,181.9429013000008,181.9429013000008,0.02176080000208458,185.24473189999844,[np.float64(0.2791666666666667)],[np.float64(-0.39916666666666667)],[1],[0],[0],[3.310045000001992],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
82,0,82,[np.float64(-0.06666666666666667)],[np.float64(0.0375)],[1],[0],[0],[1.7733991999994032],['target'],82,0,82,0,185.27932580000197,,10,185.27034439999989,185.27932580000197,185.27932580000197,0.025372500000230502,187.0449582000001,[np.float64(-0.06666666666666667)],[np.float64(0.0375)],[1],[0],[0],[1.7733991999994032],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
83,0,83,[np.float64(0.285)],[np.float64(0.055)],[1],[0],[0],[2.0352354000024206],['target'],83,0,83,0,187.06381949999923,,5,187.05825919999916,187.06381949999923,187.06381949999923,0.012846199999330565,189.09442280000076,[np.float64(0.285)],[np.float64(0.055)],[1],[0],[0],[2.0352354000024206],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
84,0,84,[np.float64(-0.13083333333333333)],[np.float64(-0.42333333333333334)],[1],[0],[0],[1.839575199999672],['target'],84,0,84,0,189.1098377999988,,5,189.10398720000012,189.1098377999988,189.1098377999988,0.009412499999598367,190.94459819999975,[np.float64(-0.13083333333333333)],[np.float64(-0.42333333333333334)],[1],[0],[0],[1.839575199999672],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
85,0,85,[np.float64(-0.48333333333333334)],[np.float64(-0.1425)],[1],[0],[0],[1.57692440000028],['target'],85,0,85,0,190.97665060000145,,10,190.96770760000072,190.97665060000145,190.97665060000145,0.022779900002205977,192.54565189999994,[np.float64(-0.48333333333333334)],[np.float64(-0.1425)],[1],[0],[0],[1.57692440000028],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
86,0,86,[np.float64(0.07083333333333333)],[np.float64(-0.058333333333333334)],[1],[0],[0],[1.8845598000007158],['target'],86,0,86,0,192.59132030000183,,10,192.5770507999987,192.59132030000183,192.59132030000183,0.031161300001258496,194.46237349999865,[np.float64(0.07083333333333333)],[np.float64(-0.058333333333333334)],[1],[0],[0],[1.8845598000007158],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
87,0,87,[np.float64(0.1875)],[np.float64(-0.31666666666666665)],[1],[0],[0],[1.7648043000008329],['target'],87,0,87,0,194.48575070000152,,5,194.47815339999943,194.48575070000152,194.48575070000152,0.015545999998721527,196.24349209999855,[np.float64(0.1875)],[np.float64(-0.31666666666666665)],[1],[0],[0],[1.7648043000008329],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
88,0,88,[np.float64(-0.03166666666666667)],[np.float64(0.043333333333333335)],[1],[0],[0],[1.6569936000014422],['target'],88,0,88,0,196.260771199999,,5,196.25444400000197,196.260771199999,196.260771199999,0.010760400000435766,197.9124268000014,[np.float64(-0.03166666666666667)],[np.float64(0.043333333333333335)],[1],[0],[0],[1.6569936000014422],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
89,0,89,[np.float64(-0.07166666666666667)],[np.float64(-0.06416666666666666)],[1],[0],[0],[1.7514205000006768],['target'],89,0,89,0,197.93069280000054,,5,197.92500830000063,197.93069280000054,197.93069280000054,0.012313700000959216,199.67764069999976,[np.float64(-0.07166666666666667)],[np.float64(-0.06416666666666666)],[1],[0],[0],[1.7514205000006768],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
90,0,90,[np.float64(-0.12166666666666667)],[np.float64(-0.15916666666666668)],[1],[0],[0],[1.4870919000022695],['target'],90,0,90,0,199.69489189999877,,5,199.68922620000012,199.69489189999877,199.69489189999877,0.011399400002119364,201.1773690000009,[np.float64(-0.12166666666666667)],[np.float64(-0.15916666666666668)],[1],[0],[0],[1.4870919000022695],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
91,0,91,[np.float64(-0.0016666666666666668)],[np.float64(0.4033333333333333)],[1],[0],[0],[2.1447370999994746],['target'],91,0,91,0,201.2085420000003,,10,201.20020189999923,201.2085420000003,201.2085420000003,0.02256130000023404,203.34611629999927,[np.float64(-0.0016666666666666668)],[np.float64(0.4033333333333333)],[1],[0],[0],[2.1447370999994746],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
92,0,92,[np.float64(-0.26916666666666667)],[np.float64(0.24333333333333335)],[1],[0],[0],[1.3947351000024355],['target'],92,0,92,0,203.3963799000012,,10,203.38243689999945,203.3963799000012,203.3963799000012,0.03605310000057216,204.77842320000127,[np.float64(-0.26916666666666667)],[np.float64(0.24333333333333335)],[1],[0],[0],[1.3947351000024355],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
93,0,93,[np.float64(0.4633333333333333)],[np.float64(0.1725)],[1],[0],[0],[1.9826030000003811],['target'],93,0,93,0,204.8042424999985,,5,204.7945703000005,204.8042424999985,204.8042424999985,0.015918600001896266,206.7780434999986,[np.float64(0.4633333333333333)],[np.float64(0.1725)],[1],[0],[0],[1.9826030000003811],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
94,0,94,[np.float64(0.1875)],[np.float64(0.39416666666666667)],[1],[0],[0],[1.6773557999986224],['target'],94,0,94,0,206.80895819999932,,10,206.8002290000004,206.80895819999932,206.80895819999932,0.021982000002026325,208.4784765000004,[np.float64(0.1875)],[np.float64(0.39416666666666667)],[1],[0],[0],[1.6773557999986224],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
95,0,95,[np.float64(-0.355)],[np.float64(0.03833333333333333)],[1],[0],[0],[1.899940700001025],['target'],95,0,95,0,208.50404659999913,,5,208.49529679999978,208.50404659999913,208.50404659999913,0.016443800002889475,210.39636260000043,[np.float64(-0.355)],[np.float64(0.03833333333333333)],[1],[0],[0],[1.899940700001025],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
96,0,96,[np.float64(0.3641666666666667)],[np.float64(0.13333333333333333)],[1],[0],[0],[2.9829516999998305],['target'],96,0,96,0,210.44074850000106,,10,210.42684889999873,210.44074850000106,210.44074850000106,0.030196300001989584,213.41129100000035,[np.float64(0.3641666666666667)],[np.float64(0.13333333333333333)],[1],[0],[0],[2.9829516999998305],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
97,0,97,[np.float64(0.19333333333333333)],[np.float64(-0.08166666666666667)],[1],[0],[0],[1.9346989999976358],['target'],97,0,97,0,213.431158899999,,5,213.42577900000106,213.431158899999,213.431158899999,0.014150899998639943,215.36165840000103,[np.float64(0.19333333333333333)],[np.float64(-0.08166666666666667)],[1],[0],[0],[1.9346989999976358],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
98,0,98,[np.float64(-0.2325)],[np.float64(0.13)],[1],[0],[0],[1.5675761999991664],['target'],98,0,98,0,215.38111950000166,,5,215.3754259999987,215.38111950000166,215.38111950000166,0.013526000002457295,216.9444293000015,[np.float64(-0.2325)],[np.float64(0.13)],[1],[0],[0],[1.5675761999991664],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
99,0,99,[np.float64(0.12666666666666668)],[np.float64(0.0625)],[1],[0],[0],[1.7427489000001515],['target'],99,0,99,0,216.97508830000152,,10,216.96671269999933,216.97508830000152,216.97508830000152,0.022018299998308066,218.71062620000157,[np.float64(0.12666666666666668)],[np.float64(0.0625)],[1],[0],[0],[1.7427489000001515],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
100,0,100,[np.float64(-0.1375)],[np.float64(-0.4266666666666667)],[1],[0],[0],[1.9373971999993955],['target'],100,0,100,0,218.72971229999894,,5,218.7240641999997,218.72971229999894,218.72971229999894,0.013182399998186156,220.66246369999863,[np.float64(-0.1375)],[np.float64(-0.4266666666666667)],[1],[0],[0],[1.9373971999993955],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
101,0,101,[np.float64(0.16166666666666665)],[np.float64(0.23)],[1],[0],[0],[2.1279915000013716],['target'],101,0,101,0,220.71242780000102,,10,220.69772899999953,220.71242780000102,220.71242780000102,0.035008400001970585,222.82693189999918,[np.float64(0.16166666666666665)],[np.float64(0.23)],[1],[0],[0],[2.1279915000013716],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
102,0,102,[np.float64(-0.21083333333333334)],[np.float64(-0.12833333333333333)],[1],[0],[0],[1.7470161000019289],['target'],102,0,102,0,222.85680890000003,,10,222.8479081000005,222.85680890000003,222.85680890000003,0.020709399999759626,224.59617340000113,[np.float64(-0.21083333333333334)],[np.float64(-0.12833333333333333)],[1],[0],[0],[1.7470161000019289],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
103,0,103,[np.float64(0.12)],[np.float64(0.16166666666666665)],[1],[0],[0],[1.625141900000017],['target'],103,0,103,0,224.62633930000084,,10,224.6173654999984,224.62633930000084,224.62633930000084,0.020920200000546174,226.24310460000197,[np.float64(0.12)],[np.float64(0.16166666666666665)],[1],[0],[0],[1.625141900000017],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
104,0,104,[np.float64(-0.3858333333333333)],[np.float64(-0.15333333333333332)],[1],[0],[0],[1.8733379000004788],['target'],104,0,104,0,226.2581367999992,,5,226.2525428000008,226.2581367999992,226.2581367999992,0.009232399999746121,228.12691260000065,[np.float64(-0.3858333333333333)],[np.float64(-0.15333333333333332)],[1],[0],[0],[1.8733379000004788],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
105,0,105,[np.float64(0.09666666666666666)],[np.float64(0.03333333333333333)],[1],[0],[0],[1.7183598999981768],['target'],105,0,105,0,228.17089340000166,,10,228.1574572999998,228.17089340000166,228.17089340000166,0.030345700000907527,229.87732619999952,[np.float64(0.09666666666666666)],[np.float64(0.03333333333333333)],[1],[0],[0],[1.7183598999981768],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
106,0,106,[np.float64(0.3283333333333333)],[np.float64(0.3625)],[1],[0],[0],[2.3383954000019003],['target'],106,0,106,0,229.89683340000192,,5,229.89022169999953,229.89683340000192,229.89683340000192,0.012439599999197526,232.2297096000002,[np.float64(0.3283333333333333)],[np.float64(0.3625)],[1],[0],[0],[2.3383954000019003],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
107,0,107,[np.float64(-0.07333333333333333)],[np.float64(0.195)],[1],[0],[0],[1.5829617000017606],['target'],107,0,107,0,232.24826450000182,,5,232.24277509999956,232.24826450000182,232.24826450000182,0.012868699999671662,233.82668679999915,[np.float64(-0.07333333333333333)],[np.float64(0.195)],[1],[0],[0],[1.5829617000017606],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
108,0,108,[np.float64(-0.41833333333333333)],[np.float64(0.35083333333333333)],[1],[0],[0],[1.7009754000027897],['target'],108,0,108,0,233.8470887000003,,5,233.84159889999864,233.8470887000003,233.8470887000003,0.014696399997774279,235.5438804000005,[np.float64(-0.41833333333333333)],[np.float64(0.35083333333333333)],[1],[0],[0],[1.7009754000027897],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
109,0,109,[np.float64(-0.03916666666666667)],[np.float64(0.2475)],[1],[0],[0],[1.565900800000236],['target'],109,0,109,0,235.56896229999984,,5,235.56044100000145,235.56896229999984,235.56896229999984,0.016328199999406934,237.12773500000185,[np.float64(-0.03916666666666667)],[np.float64(0.2475)],[1],[0],[0],[1.565900800000236],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
110,0,110,[np.float64(-0.14833333333333334)],[np.float64(0.49916666666666665)],[1],[0],[0],[2.5142510999976366],['target'],110,0,110,0,237.1540117000004,,5,237.1456216000006,237.1540117000004,237.1540117000004,0.01763290000235429,239.66079190000164,[np.float64(-0.14833333333333334)],[np.float64(0.49916666666666665)],[1],[0],[0],[2.5142510999976366],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
