study_word,thisN,thisTrialN,thisRepN,Studyslider.response,Studyslider.rt,test,Reference,old_new,textbox.text,test_mouse.x,test_mouse.y,test_mouse.leftButton,test_mouse.midButton,test_mouse.rightButton,test_mouse.time,test_mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,StudyText.started,Studyslider.started,trial.stopped,trials.Studyslider.response,trials.Studyslider.rt,test_2.started,Test_Text.started,textbox.started,submit_text.started,test_mouse.started,test_2.stopped,trials_2.textbox.text,trials_2.test_mouse.x,trials_2.test_mouse.y,trials_2.test_mouse.leftButton,trials_2.test_mouse.midButton,trials_2.test_mouse.rightButton,trials_2.test_mouse.time,trials_2.test_mouse.clicked_name,Test_Text.stopped,textbox.stopped,submit_text.stopped,test_mouse.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
marble,10,10,0,1.0433333333333332,1.8975026000116486,,,,,,,,,,,,0,10,10,3,,,,,23.7490800999949,,23.737906099995598,23.7490800999949,23.7490800999949,25.650804499993683,1.0433333333333332,1.8975026000116486,,,,,,,,,,,,,,,,,,,p4,001,2025-10-16_22h41.19.665,word_priming_exp,,2025.1.1,60.228373948436214,2025-10-16 22h41.53.120270 +0530,
chart,11,11,0,1.0433333333333332,1.4984800000092946,,,,,,,,,,,,0,11,11,6,,,,,25.665916500001913,,25.65459039999405,25.665916500001913,25.665916500001913,27.167140299992752,1.0433333333333332,1.4984800000092946,,,,,,,,,,,,,,,,,,,p4,001,2025-10-16_22h41.19.665,word_priming_exp,,2025.1.1,60.228373948436214,2025-10-16 22h41.53.120270 +0530,
case,12,12,0,1.0433333333333332,1.6137407999922289,,,,,,,,,,,,0,12,12,10,,,,,27.18249239999568,,27.170646300000953,27.18249239999568,27.18249239999568,28.80019579999498,1.0433333333333332,1.6137407999922289,,,,,,,,,,,,,,,,,,,p4,001,2025-10-16_22h41.19.665,word_priming_exp,,2025.1.1,60.228373948436214,2025-10-16 22h41.53.120270 +0530,
mouse,13,13,0,1.0433333333333332,1.7810707000026014,,,,,,,,,,,,0,13,13,8,,,,,28.81596829999762,,28.80406869998842,28.81596829999762,28.81596829999762,30.599885699994047,1.0433333333333332,1.7810707000026014,,,,,,,,,,,,,,,,,,,p4,001,2025-10-16_22h41.19.665,word_priming_exp,,2025.1.1,60.228373948436214,2025-10-16 22h41.53.120270 +0530,
book,14,14,0,1.0433333333333332,1.7496625000057975,,,,,,,,,,,,0,14,14,0,,,,,30.615452599988203,,30.603104499998153,30.615452599988203,30.615452599988203,32.36757229999057,1.0433333333333332,1.7496625000057975,,,,,,,,,,,,,,,,,,,p4,001,2025-10-16_22h41.19.665,word_priming_exp,,2025.1.1,60.228373948436214,2025-10-16 22h41.53.120270 +0530,
,0,0,0,,,P_as_tr_,pastry,old,,[],[],[],[],[],[],[],,,,,0,0,0,4,32.3941979999945,,,,,,,,32.385534799992456,32.3941979999945,32.3941979999945,32.3941979999945,0.01794970000628382,42.38338059998932,,[],[],[],[],[],[],[],,,,,p4,001,2025-10-16_22h41.19.665,word_priming_exp,,2025.1.1,60.228373948436214,2025-10-16 22h41.53.120270 +0530,
,1,1,0,,,c_s_io_,cushion,new,cus,[],[],[],[],[],[],[],,,,,0,1,1,14,42.39902319999237,,,,,,,,42.38915160000033,42.39902319999237,42.39902319999237,42.39902319999237,0.021570200013229623,52.38270819999161,cus,[],[],[],[],[],[],[],,,,,p4,001,2025-10-16_22h41.19.665,word_priming_exp,,2025.1.1,60.228373948436214,2025-10-16 22h41.53.120270 +0530,
,2,2,0,,,_oo_,book,new,book,[np.float64(-0.07833333333333334)],[np.float64(-0.30833333333333335)],[1],[0],[0],[8.93124550000357],['submit_text'],,,,,0,2,2,13,52.39877849999175,,,,,,,,52.38604939999641,52.39877849999175,52.39877849999175,52.39877849999175,0.01845250000769738,61.317671199998586,book,[np.float64(-0.07833333333333334)],[np.float64(-0.30833333333333335)],[1],[0],[0],[8.93124550000357],['submit_text'],,,,,p4,001,2025-10-16_22h41.19.665,word_priming_exp,,2025.1.1,60.228373948436214,2025-10-16 22h41.53.120270 +0530,
,3,3,0,,,C_m_ra,camera,new,camera,[np.float64(-0.035833333333333335)],[np.float64(-0.3025)],[1],[0],[0],[6.890789600001881],['submit_text'],,,,,0,3,3,19,61.336672499994165,,,,,,,,61.32666779999272,61.336672499994165,61.336672499994165,61.336672499994165,0.008775399997830391,68.21794899999804,camera,[np.float64(-0.035833333333333335)],[np.float64(-0.3025)],[1],[0],[0],[6.890789600001881],['submit_text'],,,,,p4,001,2025-10-16_22h41.19.665,word_priming_exp,,2025.1.1,60.228373948436214,2025-10-16 22h41.53.120270 +0530,
,4,4,0,,,P_st_r,poster,old,poster,[np.float64(0.015)],[np.float64(-0.30416666666666664)],[1],[0],[0],[7.362244699994335],['submit_text'],,,,,0,4,4,9,68.23246929999732,,,,,,,,68.22120249998989,68.23246929999732,68.23246929999732,68.23246929999732,0.003126600000541657,75.58384979999391,poster,[np.float64(0.015)],[np.float64(-0.30416666666666664)],[1],[0],[0],[7.362244699994335],['submit_text'],,,,,p4,001,2025-10-16_22h41.19.665,word_priming_exp,,2025.1.1,60.228373948436214,2025-10-16 22h41.53.120270 +0530,
,5,5,0,,,_ou_se,mouse,old,mouse,[np.float64(0.015)],[np.float64(-0.30416666666666664)],[1],[0],[0],[3.894279000000097],['submit_text'],,,,,0,5,5,3,75.59840409999015,,,,,,,,75.58799429998908,75.59840409999015,75.59840409999015,75.59840409999015,0.003934799999115057,79.48261529998854,mouse,[np.float64(0.015)],[np.float64(-0.30416666666666664)],[1],[0],[0],[3.894279000000097],['submit_text'],,,,,p4,001,2025-10-16_22h41.19.665,word_priming_exp,,2025.1.1,60.228373948436214,2025-10-16 22h41.53.120270 +0530,
,6,6,0,,,K_y_,keys,old,keys,[np.float64(0.015)],[np.float64(-0.30416666666666664)],[1],[0],[0],[9.96089380000194],['submit_text'],,,,,0,6,6,8,79.49840329999279,,,,,,,,79.48962359999132,79.49840329999279,79.49840329999279,79.49840329999279,0.006866600000648759,89.4509751000005,keys,[np.float64(0.015)],[np.float64(-0.30416666666666664)],[1],[0],[0],[9.96089380000194],['submit_text'],,,,,p4,001,2025-10-16_22h41.19.665,word_priming_exp,,2025.1.1,60.228373948436214,2025-10-16 22h41.53.120270 +0530,
,7,7,0,,,Bo_t_e,bottle,new,bottle,[np.float64(0.015)],[np.float64(-0.30416666666666664)],[1],[0],[0],[9.82616820000112],['submit_text'],,,,,0,7,7,18,89.46484279999277,,,,,,,,89.45794579999347,89.46484279999277,89.46484279999277,89.46484279999277,0.006732399997417815,99.28450069999963,bottle,[np.float64(0.015)],[np.float64(-0.30416666666666664)],[1],[0],[0],[9.82616820000112],['submit_text'],,,,,p4,001,2025-10-16_22h41.19.665,word_priming_exp,,2025.1.1,60.228373948436214,2025-10-16 22h41.53.120270 +0530,
,8,8,0,,,_ho_e,phone,old,,[],[],[],[],[],[],[],,,,,0,8,8,12,99.29797169999802,,,,,,,,99.28818699999829,99.29797169999802,99.29797169999802,99.29797169999802,0.0035081999958492815,109.28236009999819,,[],[],[],[],[],[],[],109.2977472999919,109.2977472999919,109.2977472999919,9.997116200000164,p4,001,2025-10-16_22h41.19.665,word_priming_exp,,2025.1.1,60.228373948436214,2025-10-16 22h41.53.120270 +0530,
,9,9,0,,,_a_bl_,marble,old,marble,[np.float64(0.015)],[np.float64(-0.30416666666666664)],[1],[0],[0],[7.428032700001495],['submit_text'],,,,,0,9,9,11,109.2977472999919,,,,,,,,109.28751359999296,109.2977472999919,109.2977472999919,109.2977472999919,0.0028443000046536326,116.71596069999214,marble,[np.float64(0.015)],[np.float64(-0.30416666666666664)],[1],[0],[0],[7.428032700001495],['submit_text'],,,,,p4,001,2025-10-16_22h41.19.665,word_priming_exp,,2025.1.1,60.228373948436214,2025-10-16 22h41.53.120270 +0530,
,10,10,0,,,c_s_,case,old,case,[np.float64(0.015)],[np.float64(-0.30416666666666664)],[1],[0],[0],[4.262425099994289],['submit_text'],,,,,0,10,10,5,116.73135529999854,,,,,,,,116.71944469999289,116.73135529999854,116.73135529999854,116.73135529999854,0.0033345999981975183,120.98223979999602,case,[np.float64(0.015)],[np.float64(-0.30416666666666664)],[1],[0],[0],[4.262425099994289],['submit_text'],,,,,p4,001,2025-10-16_22h41.19.665,word_priming_exp,,2025.1.1,60.228373948436214,2025-10-16 22h41.53.120270 +0530,
,11,11,0,,,l_pt_p,Laptop,old,laptop,[np.float64(0.015)],[np.float64(-0.30416666666666664)],[1],[0],[0],[5.062979399997857],['submit_text'],,,,,0,11,11,0,120.99783339998976,,,,,,,,120.98554359999252,120.99783339998976,120.99783339998976,120.99783339998976,0.0031403000029968098,126.04891899999348,laptop,[np.float64(0.015)],[np.float64(-0.30416666666666664)],[1],[0],[0],[5.062979399997857],['submit_text'],,,,,p4,001,2025-10-16_22h41.19.665,word_priming_exp,,2025.1.1,60.228373948436214,2025-10-16 22h41.53.120270 +0530,
,12,12,0,,,_ha_t,Chart,old,,[],[],[],[],[],[],[],,,,,0,12,12,1,126.06431019998854,,,,,,,,126.05286359999445,126.06431019998854,126.06431019998854,126.06431019998854,0.00376700000197161,136.0488439999899,,[],[],[],[],[],[],[],136.06433449999895,136.06433449999895,136.06433449999895,9.999130800002604,p4,001,2025-10-16_22h41.19.665,word_priming_exp,,2025.1.1,60.228373948436214,2025-10-16 22h41.53.120270 +0530,
,13,13,0,,,P_nc_l,pencil,new,pencil,[np.float64(0.015)],[np.float64(-0.30416666666666664)],[1],[0],[0],[4.580892400001176],['submit_text'],,,,,0,13,13,16,136.06433449999895,,,,,,,,136.05288859999564,136.06433449999895,136.06433449999895,136.06433449999895,0.0037837999989278615,140.63424079999095,pencil,[np.float64(0.015)],[np.float64(-0.30416666666666664)],[1],[0],[0],[4.580892400001176],['submit_text'],,,,,p4,001,2025-10-16_22h41.19.665,word_priming_exp,,2025.1.1,60.228373948436214,2025-10-16 22h41.53.120270 +0530,
,14,14,0,,,t_hi_t,tshirt,old,t,[],[],[],[],[],[],[],,,,,0,14,14,2,140.64729309998802,,,,,,,,140.63877179998963,140.64729309998802,140.64729309998802,140.64729309998802,0.004353800002718344,150.63153919999604,t,[],[],[],[],[],[],[],150.6476651999983,150.6476651999983,150.6476651999983,9.996685899997829,p4,001,2025-10-16_22h41.19.665,word_priming_exp,,2025.1.1,60.228373948436214,2025-10-16 22h41.53.120270 +0530,
,15,15,0,,,ta_l_,table,new,table,[np.float64(0.025)],[np.float64(-0.2891666666666667)],[1],[0],[0],[7.979395599992131],['submit_text'],,,,,0,15,15,15,150.6476651999983,,,,,,,,150.63564490000135,150.6476651999983,150.6476651999983,150.6476651999983,0.0012224000092828646,158.6154819999938,table,[np.float64(0.025)],[np.float64(-0.2891666666666667)],[1],[0],[0],[7.979395599992131],['submit_text'],,,,,p4,001,2025-10-16_22h41.19.665,word_priming_exp,,2025.1.1,60.228373948436214,2025-10-16 22h41.53.120270 +0530,
,16,16,0,,,P_li_e,police,old,police,[np.float64(0.025)],[np.float64(-0.2891666666666667)],[1],[0],[0],[4.96324490000552],['submit_text'],,,,,0,16,16,7,158.63075859998935,,,,,,,,158.619036899996,158.63075859998935,158.63075859998935,158.63075859998935,0.003384399999049492,163.58268320000207,police,[np.float64(0.025)],[np.float64(-0.2891666666666667)],[1],[0],[0],[4.96324490000552],['submit_text'],,,,,p4,001,2025-10-16_22h41.19.665,word_priming_exp,,2025.1.1,60.228373948436214,2025-10-16 22h41.53.120270 +0530,
,17,17,0,,,_o_rd,board,old,board,[np.float64(0.01)],[np.float64(-0.30583333333333335)],[1],[0],[0],[5.147702399990521],['submit_text'],,,,,0,17,17,10,163.59721219999483,,,,,,,,163.58586219999415,163.59721219999483,163.59721219999483,163.59721219999483,0.003178200000547804,168.73416459999862,board,[np.float64(0.01)],[np.float64(-0.30583333333333335)],[1],[0],[0],[5.147702399990521],['submit_text'],,,,,p4,001,2025-10-16_22h41.19.665,word_priming_exp,,2025.1.1,60.228373948436214,2025-10-16 22h41.53.120270 +0530,
,18,18,0,,,v_s_,vase,new,vest,[np.float64(0.01)],[np.float64(-0.30583333333333335)],[1],[0],[0],[7.626573300003656],['submit_text'],,,,,0,18,18,17,168.7490594999981,,,,,,,,168.74077619999298,168.7490594999981,168.7490594999981,168.7490594999981,0.006432700000004843,176.36779340000066,vest,[np.float64(0.01)],[np.float64(-0.30583333333333335)],[1],[0],[0],[7.626573300003656],['submit_text'],,,,,p4,001,2025-10-16_22h41.19.665,word_priming_exp,,2025.1.1,60.228373948436214,2025-10-16 22h41.53.120270 +0530,
,19,19,0,,,_ru_is_,cruise,old,cruise,[np.float64(0.04583333333333333)],[np.float64(-0.2966666666666667)],[1],[0],[0],[7.861506300003384],['submit_text'],,,,,0,19,19,6,176.3811197999894,,,,,,,,176.37182279999251,176.3811197999894,176.3811197999894,176.3811197999894,0.003884899997501634,184.2338405999908,cruise,[np.float64(0.04583333333333333)],[np.float64(-0.2966666666666667)],[1],[0],[0],[7.861506300003384],['submit_text'],,,,,p4,001,2025-10-16_22h41.19.665,word_priming_exp,,2025.1.1,60.228373948436214,2025-10-16 22h41.53.120270 +0530,
