pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
50,c,10,2,2,c,1,0.6688946999929613,None,2,2,10,2,,,,,28.141359300003387,,28.128039599992917,28.141359300003387,29.141335699998308,29.141335699998308,29.141335699998308,29.141335699998308,29.141335699998308,30.141156800003955,30.141156800003955,30.82718809999642,c,1,0.6688946999929613,None,,,,,participant2,001,2025-10-04_21h50.26.146,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.05122369236263,2025-10-04 21h50.50.571633 +0530,
-150,z,11,3,2,z,1,0.6927780000114581,None,2,3,11,3,,,,,30.841533400001936,,30.827688299992587,30.841533400001936,31.84083990000363,31.84083990000363,31.84083990000363,31.84083990000363,31.84083990000363,32.84134929999709,32.84134929999709,33.54450889999862,z,1,0.6927780000114581,None,,,,,participant2,001,2025-10-04_21h50.26.146,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.05122369236263,2025-10-04 21h50.50.571633 +0530,
-50,x,12,0,3,x,1,0.3515188000019407,None,3,0,12,0,,,,,33.55796740000369,,33.544996299999184,33.55796740000369,34.55807279999135,34.55807279999135,34.55807279999135,34.55807279999135,34.55807279999135,35.5582018999994,35.5582018999994,35.92634679999901,x,1,0.3515188000019407,None,,,,,participant2,001,2025-10-04_21h50.26.146,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.05122369236263,2025-10-04 21h50.50.571633 +0530,
150,v,13,1,3,v,1,0.5654047999996692,None,3,1,13,1,,,,,35.94116479999502,,35.926860199993826,35.94116479999502,36.94105339999078,36.94105339999078,36.94105339999078,36.94105339999078,36.94105339999078,37.94147879999946,37.94147879999946,38.512010499995085,v,1,0.5654047999996692,None,,,,,participant2,001,2025-10-04_21h50.26.146,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.05122369236263,2025-10-04 21h50.50.571633 +0530,
50,c,14,2,3,c,1,0.4513504000060493,None,3,2,14,2,,,,,38.524874399998225,,38.51247180000064,38.524874399998225,39.52436949999537,39.52436949999537,39.52436949999537,39.52436949999537,39.52436949999537,40.52476210000168,40.52476210000168,40.99362409999594,c,1,0.4513504000060493,None,,,,,participant2,001,2025-10-04_21h50.26.146,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.05122369236263,2025-10-04 21h50.50.571633 +0530,
-150,z,15,3,3,z,1,0.46972039999673143,None,3,3,15,3,,,,,41.00812509999378,,40.994129200000316,41.00812509999378,42.00788579999062,42.00788579999062,42.00788579999062,42.00788579999062,42.00788579999062,43.007941199990455,43.007941199990455,43.49498760000279,z,1,0.46972039999673143,None,,,,,participant2,001,2025-10-04_21h50.26.146,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.05122369236263,2025-10-04 21h50.50.571633 +0530,
-50,x,16,0,4,x,1,0.3303289000032237,None,4,0,16,0,,,,,43.50793459999841,,43.49555929999042,43.50793459999841,44.50806179999199,44.50806179999199,44.50806179999199,44.50806179999199,44.50806179999199,45.50776529998984,45.50776529998984,45.843987699990976,x,1,0.3303289000032237,None,,,,,participant2,001,2025-10-04_21h50.26.146,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.05122369236263,2025-10-04 21h50.50.571633 +0530,
150,v,17,1,4,v,1,0.49108789999445435,None,4,1,17,1,,,,,45.85805209999671,,45.84441360000346,45.85805209999671,46.85796329998993,46.85796329998993,46.85796329998993,46.85796329998993,46.85796329998993,47.857890799990855,47.857890799990855,48.3605058999965,v,1,0.49108789999445435,None,,,,,participant2,001,2025-10-04_21h50.26.146,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.05122369236263,2025-10-04 21h50.50.571633 +0530,
50,c,18,2,4,c,1,0.41222479999123607,None,4,2,18,2,,,,,48.37436249999155,,48.360956499993335,48.37436249999155,49.37450619999436,49.37450619999436,49.37450619999436,49.37450619999436,49.37450619999436,50.37429269999848,50.37429269999848,50.794296699998085,c,1,0.41222479999123607,None,,,,,participant2,001,2025-10-04_21h50.26.146,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.05122369236263,2025-10-04 21h50.50.571633 +0530,
-150,z,19,3,4,z,1,0.4734598999930313,None,4,3,19,3,,,,,50.807688499990036,,50.79488319999655,50.807688499990036,51.80789129999175,51.80789129999175,51.80789129999175,51.80789129999175,51.80789129999175,52.807725399994524,52.807725399994524,53.29403979999188,z,1,0.4734598999930313,None,,,,,participant2,001,2025-10-04_21h50.26.146,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.05122369236263,2025-10-04 21h50.50.571633 +0530,
-50,x,20,0,5,x,1,0.3853242000041064,None,5,0,20,0,,,,,53.30788809999649,,53.294672599993646,53.30788809999649,54.30709560000105,54.30709560000105,54.30709560000105,54.30709560000105,54.30709560000105,55.30769319999672,55.30769319999672,55.709845399993355,x,1,0.3853242000041064,None,,,,,participant2,001,2025-10-04_21h50.26.146,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.05122369236263,2025-10-04 21h50.50.571633 +0530,
150,v,21,1,5,v,1,0.5013665999867953,None,5,1,21,1,,,,,55.72362269999576,,55.71031769999536,55.72362269999576,56.723620999997365,56.723620999997365,56.723620999997365,56.723620999997365,56.723620999997365,57.7243174000032,57.7243174000032,58.228663499990944,v,1,0.5013665999867953,None,,,,,participant2,001,2025-10-04_21h50.26.146,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.05122369236263,2025-10-04 21h50.50.571633 +0530,
50,c,22,2,5,c,1,0.34980159999395255,None,5,2,22,2,,,,,58.24057529999118,,58.229242499990505,58.24057529999118,59.24028759999783,59.24028759999783,59.24028759999783,59.24028759999783,59.24028759999783,60.24024909999571,60.24024909999571,60.59173759999976,c,1,0.34980159999395255,None,,,,,participant2,001,2025-10-04_21h50.26.146,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.05122369236263,2025-10-04 21h50.50.571633 +0530,
-150,z,23,3,5,z,1,0.42654810000385623,None,5,3,23,3,,,,,60.60704409999016,,60.591979599994374,60.60704409999016,61.591033099990455,61.591033099990455,61.591033099990455,61.591033099990455,61.607455699995626,62.590962599992054,62.590962599992054,63.0266297999915,z,1,0.42654810000385623,None,,,,,participant2,001,2025-10-04_21h50.26.146,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.05122369236263,2025-10-04 21h50.50.571633 +0530,
-50,x,24,0,6,x,1,0.31870319999870844,None,6,0,24,0,,,,,63.040879699998186,,63.02709770000365,63.040879699998186,64.04104699999152,64.04104699999152,64.04104699999152,64.04104699999152,64.04104699999152,65.04051399999298,65.04051399999298,65.37705470000219,x,1,0.31870319999870844,None,,,,,participant2,001,2025-10-04_21h50.26.146,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.05122369236263,2025-10-04 21h50.50.571633 +0530,
150,v,25,1,6,v,1,0.5193885000044247,None,6,1,25,1,,,,,65.39076359999308,,65.37757989999955,65.39076359999308,66.39083979999123,66.39083979999123,66.39083979999123,66.39083979999123,66.39083979999123,67.390785399999,67.390785399999,67.92584689999057,v,1,0.5193885000044247,None,,,,,participant2,001,2025-10-04_21h50.26.146,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.05122369236263,2025-10-04 21h50.50.571633 +0530,
50,c,26,2,6,c,1,0.33015270000032615,None,6,2,26,2,,,,,67.94044819999544,,67.92626929999096,67.94044819999544,68.94085649999033,68.94085649999033,68.94085649999033,68.94085649999033,68.94085649999033,69.94071870000334,69.94071870000334,70.2765619999991,c,1,0.33015270000032615,None,,,,,participant2,001,2025-10-04_21h50.26.146,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.05122369236263,2025-10-04 21h50.50.571633 +0530,
-150,z,27,3,6,z,1,0.30160910000267904,None,6,3,27,3,,,,,70.29107350000413,,70.2770179999934,70.29107350000413,71.29087969999819,71.29087969999819,71.29087969999819,71.29087969999819,71.29087969999819,72.29076689999783,72.29076689999783,72.60985909998999,z,1,0.30160910000267904,None,,,,,participant2,001,2025-10-04_21h50.26.146,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.05122369236263,2025-10-04 21h50.50.571633 +0530,
-50,x,28,0,7,x,1,0.2753135000093607,None,7,0,28,0,,,,,72.62406309999642,,72.61048839999421,72.62406309999642,73.62377029999334,73.62377029999334,73.62377029999334,73.62377029999334,73.62377029999334,74.62394900000072,74.62394900000072,74.90932679999969,x,1,0.2753135000093607,None,,,,,participant2,001,2025-10-04_21h50.26.146,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.05122369236263,2025-10-04 21h50.50.571633 +0530,
150,v,29,1,7,v,1,0.30179800000041723,None,7,1,29,1,,,,,74.92428019999352,,74.90982400000212,74.92428019999352,75.92397940000228,75.92397940000228,75.92397940000228,75.92397940000228,75.92397940000228,76.92396839999128,76.92396839999128,77.24330629999167,v,1,0.30179800000041723,None,,,,,participant2,001,2025-10-04_21h50.26.146,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.05122369236263,2025-10-04 21h50.50.571633 +0530,
50,c,30,2,7,c,1,0.3194235999981174,None,7,2,30,2,,,,,77.25770000000193,,77.24381960000028,77.25770000000193,78.25751889999083,78.25751889999083,78.25751889999083,78.25751889999083,78.25751889999083,79.25741219999327,79.25741219999327,79.59289869999338,c,1,0.3194235999981174,None,,,,,participant2,001,2025-10-04_21h50.26.146,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.05122369236263,2025-10-04 21h50.50.571633 +0530,
-150,z,31,3,7,z,1,0.2854070000030333,None,7,3,31,3,,,,,79.60725770000136,,79.5933362999931,79.60725770000136,80.60715949999576,80.60715949999576,80.60715949999576,80.60715949999576,80.60715949999576,81.6070663999999,81.6070663999999,81.9101176999975,z,1,0.2854070000030333,None,,,,,participant2,001,2025-10-04_21h50.26.146,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.05122369236263,2025-10-04 21h50.50.571633 +0530,
-50,x,32,0,8,x,1,0.28280590000213124,None,8,0,32,0,,,,,81.92374369999743,,81.91070510000282,81.92374369999743,82.92389209999237,82.92389209999237,82.92389209999237,82.92389209999237,82.92389209999237,83.92405449999205,83.92405449999205,84.21008170000277,x,1,0.28280590000213124,None,,,,,participant2,001,2025-10-04_21h50.26.146,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.05122369236263,2025-10-04 21h50.50.571633 +0530,
150,v,33,1,8,v,1,0.33522770000854507,None,8,1,33,1,,,,,84.22376059999806,,84.21063109999523,84.22376059999806,85.2237266000011,85.2237266000011,85.2237266000011,85.2237266000011,85.2237266000011,86.22380310000153,86.22380310000153,86.5760111999989,v,1,0.33522770000854507,None,,,,,participant2,001,2025-10-04_21h50.26.146,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.05122369236263,2025-10-04 21h50.50.571633 +0530,
50,c,34,2,8,c,1,0.27954590000445023,None,8,2,34,2,,,,,86.59054629999446,,86.57646159999422,86.59054629999446,87.59061469999142,87.59061469999142,87.59061469999142,87.59061469999142,87.59061469999142,88.59034929999325,88.59034929999325,88.87589229999867,c,1,0.27954590000445023,None,,,,,participant2,001,2025-10-04_21h50.26.146,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.05122369236263,2025-10-04 21h50.50.571633 +0530,
-150,z,35,3,8,z,1,0.2887858000030974,None,8,3,35,3,,,,,88.89063759999408,,88.87638449999213,88.89063759999408,89.89046389999567,89.89046389999567,89.89046389999567,89.89046389999567,89.89046389999567,90.89084710000316,90.89084710000316,91.19287299999269,z,1,0.2887858000030974,None,,,,,participant2,001,2025-10-04_21h50.26.146,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.05122369236263,2025-10-04 21h50.50.571633 +0530,
-50,x,36,0,9,x,1,0.2892284999979893,None,9,0,36,0,,,,,91.2073412000027,,91.19332789999316,91.2073412000027,92.20724580000388,92.20724580000388,92.20724580000388,92.20724580000388,92.20724580000388,93.20774529999471,93.20774529999471,93.50988250000228,x,1,0.2892284999979893,None,,,,,participant2,001,2025-10-04_21h50.26.146,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.05122369236263,2025-10-04 21h50.50.571633 +0530,
150,v,37,1,9,v,1,0.2985768999933498,None,9,1,37,1,,,,,93.5237652999931,,93.51048759999685,93.5237652999931,94.52376480000385,94.52376480000385,94.52376480000385,94.52376480000385,94.52376480000385,95.52356390000205,95.52356390000205,95.82598989999678,v,1,0.2985768999933498,None,,,,,participant2,001,2025-10-04_21h50.26.146,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.05122369236263,2025-10-04 21h50.50.571633 +0530,
50,c,38,2,9,c,1,0.31262349999451544,None,9,2,38,2,,,,,95.84039719999419,,95.82640229999379,95.84039719999419,96.84047080000164,96.84047080000164,96.84047080000164,96.84047080000164,96.84047080000164,97.84058409999125,97.84058409999125,98.15993510000408,c,1,0.31262349999451544,None,,,,,participant2,001,2025-10-04_21h50.26.146,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.05122369236263,2025-10-04 21h50.50.571633 +0530,
-150,z,39,3,9,z,1,0.34671050000179093,None,9,3,39,3,,,,,98.17352519999258,,98.16049829999974,98.17352519999258,99.17354960000375,99.17354960000375,99.17354960000375,99.17354960000375,99.17354960000375,100.17357529999572,100.17357529999572,100.52567619999172,z,1,0.34671050000179093,None,,,,,participant2,001,2025-10-04_21h50.26.146,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.05122369236263,2025-10-04 21h50.50.571633 +0530,
-50,x,40,0,10,x,1,0.2767487999954028,None,10,0,40,0,,,,,100.54050210000423,,100.52613250000286,100.54050210000423,101.54024829999253,101.54024829999253,101.54024829999253,101.54024829999253,101.54024829999253,102.5404045000032,102.5404045000032,102.82605889999832,x,1,0.2767487999954028,None,,,,,participant2,001,2025-10-04_21h50.26.146,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.05122369236263,2025-10-04 21h50.50.571633 +0530,
150,v,41,1,10,v,1,0.29143379999732133,None,10,1,41,1,,,,,102.84051429999818,,102.82651440000336,102.84051429999818,103.84045439999318,103.84045439999318,103.84045439999318,103.84045439999318,103.84045439999318,104.84018359999754,104.84018359999754,105.14256300000125,v,1,0.29143379999732133,None,,,,,participant2,001,2025-10-04_21h50.26.146,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.05122369236263,2025-10-04 21h50.50.571633 +0530,
50,c,42,2,10,c,1,0.283367800002452,None,10,2,42,2,,,,,105.15719260000333,,105.14323279999371,105.15719260000333,106.1566765000025,106.1566765000025,106.1566765000025,106.1566765000025,106.1566765000025,107.15680679999059,107.15680679999059,107.44364179999684,c,1,0.283367800002452,None,,,,,participant2,001,2025-10-04_21h50.26.146,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.05122369236263,2025-10-04 21h50.50.571633 +0530,
-150,z,43,3,10,z,1,0.28237600000284147,None,10,3,43,3,,,,,107.45679830000154,,107.44413109999732,107.45679830000154,108.45738199999323,108.45738199999323,108.45738199999323,108.45738199999323,108.45738199999323,109.45706790000258,109.45706790000258,109.74345399999584,z,1,0.28237600000284147,None,,,,,participant2,001,2025-10-04_21h50.26.146,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.05122369236263,2025-10-04 21h50.50.571633 +0530,
-50,x,44,0,11,x,1,0.2713056999928085,None,11,0,44,0,,,,,109.75655809999444,,109.74387659999775,109.75655809999444,110.75712310000381,110.75712310000381,110.75712310000381,110.75712310000381,110.75712310000381,111.75702550000278,111.75702550000278,112.04341820000263,x,1,0.2713056999928085,None,,,,,participant2,001,2025-10-04_21h50.26.146,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.05122369236263,2025-10-04 21h50.50.571633 +0530,
150,v,45,1,11,v,1,0.3179511999915121,None,11,1,45,1,,,,,112.05714289999742,,112.04394459999457,112.05714289999742,113.05659729999024,113.05659729999024,113.05659729999024,113.05659729999024,113.05659729999024,114.05666790000396,114.05666790000396,114.3907726000034,v,1,0.3179511999915121,None,,,,,participant2,001,2025-10-04_21h50.26.146,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.05122369236263,2025-10-04 21h50.50.571633 +0530,
50,c,46,2,11,c,1,0.31561029999284074,None,11,2,46,2,,,,,114.40616399999999,,114.39112559999921,114.40616399999999,115.3897214000026,115.3897214000026,115.3897214000026,115.3897214000026,115.40692059999856,116.40660940000089,116.40660940000089,116.72568489999685,c,1,0.31561029999284074,None,,,,,participant2,001,2025-10-04_21h50.26.146,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.05122369236263,2025-10-04 21h50.50.571633 +0530,
-150,z,47,3,11,z,1,0.31404539999493863,None,11,3,47,3,,,,,116.74026360000425,,116.7261576000019,116.74026360000425,117.74025099999562,117.74025099999562,117.74025099999562,117.74025099999562,117.74025099999562,118.74017360000289,118.74017360000289,119.05870419999701,z,1,0.31404539999493863,None,,,,,participant2,001,2025-10-04_21h50.26.146,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.05122369236263,2025-10-04 21h50.50.571633 +0530,
-50,x,48,0,12,x,1,0.2736270000023069,None,12,0,48,0,,,,,119.07338770000206,,119.05921920000401,119.07338770000206,120.0730998999934,120.0730998999934,120.0730998999934,120.0730998999934,120.0730998999934,121.07317360000161,121.07317360000161,121.35964129999047,x,1,0.2736270000023069,None,,,,,participant2,001,2025-10-04_21h50.26.146,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.05122369236263,2025-10-04 21h50.50.571633 +0530,
150,v,49,1,12,v,1,0.3078453000052832,None,12,1,49,1,,,,,121.3731570999953,,121.36009360000025,121.3731570999953,122.37336830000277,122.37336830000277,122.37336830000277,122.37336830000277,122.37336830000277,123.3733712999965,123.3733712999965,123.69253119999485,v,1,0.3078453000052832,None,,,,,participant2,001,2025-10-04_21h50.26.146,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.05122369236263,2025-10-04 21h50.50.571633 +0530,
50,c,50,2,12,c,1,0.27848480000102427,None,12,2,50,2,,,,,123.70675830000255,,123.69298569999228,123.70675830000255,124.70653609999863,124.70653609999863,124.70653609999863,124.70653609999863,124.70653609999863,125.70690740000282,125.70690740000282,125.99210449999373,c,1,0.27848480000102427,None,,,,,participant2,001,2025-10-04_21h50.26.146,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.05122369236263,2025-10-04 21h50.50.571633 +0530,
-150,z,51,3,12,z,1,0.27611990000877995,None,12,3,51,3,,,,,126.00663699999859,,125.99261679999472,126.00663699999859,127.00682690000394,127.00682690000394,127.00682690000394,127.00682690000394,127.00682690000394,128.00688190000074,128.00688190000074,128.2935337999952,z,1,0.27611990000877995,None,,,,,participant2,001,2025-10-04_21h50.26.146,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.05122369236263,2025-10-04 21h50.50.571633 +0530,
-50,x,52,0,13,x,1,0.2624978999956511,None,13,0,52,0,,,,,128.30700289999368,,128.29396119999,128.30700289999368,129.30663730000379,129.30663730000379,129.30663730000379,129.30663730000379,129.30663730000379,130.30664209999668,130.30664209999668,130.57627039999352,x,1,0.2624978999956511,None,,,,,participant2,001,2025-10-04_21h50.26.146,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.05122369236263,2025-10-04 21h50.50.571633 +0530,
150,v,53,1,13,v,1,0.31409319999511354,None,13,1,53,1,,,,,130.5899758000014,,130.5766961999907,130.5899758000014,131.59022669999104,131.59022669999104,131.59022669999104,131.59022669999104,131.59022669999104,132.59015219999128,132.59015219999128,132.9096276999917,v,1,0.31409319999511354,None,,,,,participant2,001,2025-10-04_21h50.26.146,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.05122369236263,2025-10-04 21h50.50.571633 +0530,
50,c,54,2,13,c,1,0.27940440000384115,None,13,2,54,2,,,,,132.9232439000043,,132.9101010000013,132.9232439000043,133.92319200000202,133.92319200000202,133.92319200000202,133.92319200000202,133.92319200000202,134.92307099999744,134.92307099999744,135.20843319999403,c,1,0.27940440000384115,None,,,,,participant2,001,2025-10-04_21h50.26.146,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.05122369236263,2025-10-04 21h50.50.571633 +0530,
-150,z,55,3,13,z,1,0.2383791000029305,None,13,3,55,3,,,,,135.22319419999258,,135.20883499999763,135.22319419999258,136.22335980000207,136.22335980000207,136.22335980000207,136.22335980000207,136.22335980000207,137.22316989999672,137.22316989999672,137.47630270000082,z,1,0.2383791000029305,None,,,,,participant2,001,2025-10-04_21h50.26.146,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.05122369236263,2025-10-04 21h50.50.571633 +0530,
-50,x,56,0,14,x,1,0.2989945000008447,None,14,0,56,0,,,,,137.48998849999043,,137.47684149999986,137.48998849999043,138.4901136999979,138.4901136999979,138.4901136999979,138.4901136999979,138.4901136999979,139.48944249999477,139.48944249999477,139.79154639999615,x,1,0.2989945000008447,None,,,,,participant2,001,2025-10-04_21h50.26.146,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.05122369236263,2025-10-04 21h50.50.571633 +0530,
150,v,57,1,14,v,1,0.2974519999988843,None,14,1,57,1,,,,,139.80659559999185,,139.79199129999324,139.80659559999185,140.80672700000287,140.80672700000287,140.80672700000287,140.80672700000287,140.80672700000287,141.8067510999972,141.8067510999972,142.10906809999142,v,1,0.2974519999988843,None,,,,,participant2,001,2025-10-04_21h50.26.146,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.05122369236263,2025-10-04 21h50.50.571633 +0530,
50,c,58,2,14,c,1,0.35335839999606833,None,14,2,58,2,,,,,142.12305599999672,,142.10949479999545,142.12305599999672,143.1227310999966,143.1227310999966,143.1227310999966,143.1227310999966,143.1227310999966,144.1227857999911,144.1227857999911,144.4917254000029,c,1,0.35335839999606833,None,,,,,participant2,001,2025-10-04_21h50.26.146,11102024_4.0_Motor Sequence Learning,,2025.1.1,60.05122369236263,2025-10-04 21h50.50.571633 +0530,
